Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
ENVR,2302,0W1,3,,3,1,1,2,,2,,,,,1,3,,,0,"Cummings, Anthony R","Kopru, Esad F",,,,,arc131030,anthony cummings,The Global Environment 
EPCS,2200,001,,37,11,7,10,,1,1,,,,,,13,,,5,"Bennett, Terrell R",,,,,,trb052000,terrell bennett,Engineering Projects in Community Service 
EPCS,3200,001,,11,1,2,1,,,,,,,,,,,,0,"Bennett, Terrell R",,,,,,trb052000,terrell bennett,Engineering Projects in Community Service II 
EPPS,2301,001,14,9,10,3,5,4,1,1,1,1,,,4,4,4,,9,"Parker, Misty D","Noe, Ricardo",,,,,mxp045000,misty parker,Research Design in the Social and Policy Sciences 
EPPS,2301,002,,10,6,7,2,,2,1,,3,,1,,1,,,1,"Taden, John",,,,,,jxt161530,john taden,Research Design in the Social and Policy Sciences 
EPPS,2301,0W1,9,2,3,5,2,3,,,,,,1,6,4,2,,2,"Kosiewicz, Holly","Noor, Muhammad Zeeshan",,,,,hxk200027,holly kosiewicz,Research Design in the Social and Policy Sciences 
EPPS,2302,001,2,8,1,2,6,1,,1,,2,2,,2,3,,,2,"Dean, Denis J",,,,,,djd081000,denis dean,Methods of Quantitative Analysis in the Social and Policy Sciences 
EPPS,2302,003,,21,7,3,6,1,1,,2,,,,4,,2,,3,"Bray, Timothy M",,,,,,tmb021000,timothy bray,Methods of Quantitative Analysis in the Social and Policy Sciences 
EPPS,6313,501,,36,,,2,,,,,,,,1,,,,1,"Grover, William C",,,,,,wcg071000,william grover,Introduction to Quantitative Methods 
EPPS,6316,501,,6,5,6,2,2,,2,,,,,,,,,1,"D'Orazio, Vito",,,,,,vxd152030,vito dorazio,Applied Regression 
EPPS,6323,001,,9,3,1,1,,,1,,,,,,,,1,1,"Ho, Karl",,,,,,kxh022100,karl ho,Knowledge Mining 
EPPS,6354,001,,5,2,3,,,,,,,,,,,,,0,"Ho, Karl",,,,,,kxh022100,karl ho,Information Management 
EPPS,7304,0H1,,,3,4,2,1,,,,,,,,,,1,0,"Fass, Simon",,,,,,fass,simon fass,Cost-Benefit Analysis 
EPPS,7316,001,,1,10,2,,,,,,,,,,,,,1,"Brandt, Patrick",,,,,,pxb054000,patrick brandt,Regression and Multivariate Analysis 
FILM,1303,001,15,6,4,5,4,1,,1,,,1,,3,3,2,,3,"Almroani, Nouf Mfdhi H",,,,,,nma160130,nouf mfdhi almroani,Transnational Film and Video 
FILM,1303,002,29,6,2,1,,2,1,2,,,,2,1,2,1,,0,"Shafek, Amal S",,,,,,ass106020,amal shafek,Transnational Film and Video 
FILM,2332,001,1,1,7,14,9,12,11,10,3,2,3,6,15,4,9,,7,"Petty, John E","Wensel, Laurence L",,,,,jep140330,john petty,Understanding Film 
FILM,2332,0W1,17,15,22,17,12,4,4,,1,1,,1,3,6,7,,8,"Dillard, Clayton","Lyon, Tara L",,,,,cxd190016,clayton dillard,Understanding Film 
FILM,3321,001,5,5,2,12,9,3,4,2,,,,,1,2,,,3,"McLean, Adrienne L",,,,,,amclean,adrienne mclean,Film in Historical Context 
FILM,3342,001,1,11,3,5,2,,,1,1,2,,,4,,,,2,"Warren, Shilyh J",,,,,,sjw120030,shilyh warren,Topics in Film 
FIN,3300,001,,33,,,7,,,5,,,,,6,4,1,,4,"Lynch, Julie","Kandoi, Sidharth",,,,,jxl180030,julie lynch,Personal Finance 
FIN,3305,002,,8,2,,9,,,5,,,3,,3,6,1,,3,"Guttery, Randall","Wen, Yaxin",,,,,rxg112530,randall guttery,Real Estate Principles 
FIN,3305,003,,7,4,,9,3,,1,,,,,3,11,,,2,"Guttery, Randall","Wen, Yaxin",,,,,rxg112530,randall guttery,Real Estate Principles 
FIN,3320,001,,9,8,9,12,,3,5,,,1,,,8,2,,3,"Wang, Pingle","Smith, Jake A",,,,,pxw200007,pingle wang,Business Finance 
FIN,3320,002,1,3,7,,12,2,,1,6,,2,,2,16,1,,5,"Cordell, David M","Kambiri, Prerak",,,,,dmc012300,david cordell,Business Finance 
FIN,3320,003,2,4,5,1,7,3,1,,4,,5,,1,12,5,,7,"Cordell, David M","Kambiri, Prerak",,,,,dmc012300,david cordell,Business Finance 
FIN,3320,004,,2,4,1,9,1,1,1,2,,2,,2,17,2,,8,"Cordell, David M","Kambiri, Prerak",,,,,dmc012300,david cordell,Business Finance 
FIN,3320,005,4,8,17,6,4,5,3,1,2,1,,,1,5,2,,1,"Mace, Christopher",,,,,,cxm200014,christopher mace,Business Finance 
FIN,3320,008,3,5,6,7,4,,,3,2,2,1,3,,17,5,,2,"Gurun, Ayfer","Lee, Pil-Seng",,,,,axg119030,ayfer gurun,Business Finance 
FIN,3320,009,8,6,9,5,1,2,3,,2,1,,2,4,11,3,,2,"Mace, Christopher",,,,,,cxm200014,christopher mace,Business Finance 
FIN,3320,010,,6,6,11,10,2,2,,1,,,,,6,,,4,"Khanapure, Revansiddha B","Le, Thu N",,,,,rbk160130,revansiddha khanapure,Business Finance 
FIN,3320,011,,20,,,16,,,1,,,,,,22,,,1,"Li, Jun","Zhu, Yifan",,,,,jxl128031,jun li,Business Finance 
FIN,3320,013,,24,,,13,,,5,,,,,,17,,,0,"Li, Jun","Zhu, Yifan",,,,,jxl128031,jun li,Business Finance 
FIN,3320,014,,12,7,5,6,2,,7,,,,,,14,1,,4,"Wang, Pingle","Smith, Jake A",,,,,pxw200007,pingle wang,Business Finance 
FIN,3320,0W1,1,22,2,,11,3,,2,1,,,1,,15,1,,0,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi,Business Finance 
FIN,3320,0W2,2,12,5,2,12,2,1,3,,,1,1,1,16,,,2,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi,Business Finance 
FIN,3320,501,,5,6,8,8,4,3,1,1,,,,1,5,,,4,"Khanapure, Revansiddha B","Le, Thu N",,,,,rbk160130,revansiddha khanapure,Business Finance 
FIN,3320,HON,5,21,4,2,2,,,,,,,,1,19,,,0,"Peabody, Stephen D",,,,,,sdp093020,,Business Finance 
FIN,3330,001,4,24,,1,,,,,,,,,,,,,0,"Peabody, Stephen D","Tennyson, Sephode P",,,,,sdp093020,,Personal Financial Planning 
FIN,3330,002,1,15,,2,6,3,2,5,1,,,,,15,,,1,"Manzi, Jeff","Tennyson, Sephode P",,,,,jxm158130,jeffrey manzi,Personal Financial Planning 
FIN,3330,003,2,15,2,2,11,2,,3,2,,,,,13,2,,4,"Manzi, Jeff","Tennyson, Sephode P",,,,,jxm158130,jeffrey manzi,Personal Financial Planning 
FIN,3330,004,7,27,,1,,,,,,,,,,1,,,0,"Peabody, Stephen D","Tennyson, Sephode P",,,,,sdp093020,,Personal Financial Planning 
FIN,3340,001,28,15,,1,,2,,,,,,,,1,,,1,"Molina, Stephen","Wendel, Alexa P",,,,,sxm163630,stephen molina,Regulation of Business and Financial Markets 
FIN,3350,001,,6,21,5,6,,,2,2,,,,2,4,4,,4,"Xia, Han","Zhao, Yabo",,,,,hxx110930,han xia,Financial Markets and Institutions 
FIN,3350,002,,7,9,7,7,,1,,,,,,2,12,4,,5,"Xia, Han","Zhao, Yabo",,,,,hxx110930,han xia,Financial Markets and Institutions 
FIN,3360,001,,3,4,7,5,,,4,,,,,2,3,,,2,"Park, Haemin","Yeo, Yundong",,,,,hxp174230,haemin park,Entrepreneurial Finance 
FIN,3360,002,,6,1,12,6,1,3,3,,,,,,8,1,,3,"Park, Haemin","Yeo, Yundong",,,,,hxp174230,haemin park,Entrepreneurial Finance 
FIN,3365,001,7,8,3,1,6,5,,4,,1,1,,1,6,,,1,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Principles 
FIN,3370,001,3,9,16,6,1,1,,,1,,1,,1,5,,,2,"Haynes, Steven","Kandoi, Sidharth",,,,,sxh102420,steven haynes,Principles of Risk Management and Insurance 
FIN,3380,001,4,3,5,9,6,,1,3,1,1,3,2,,17,4,,0,"Gurun, Ayfer","Lee, Pil-Seng",,,,,axg119030,ayfer gurun,International Financial Management 
FIN,3380,002,3,3,5,4,5,1,,1,1,1,2,1,,13,3,,0,"Gurun, Ayfer","Lee, Pil-Seng",,,,,axg119030,ayfer gurun,International Financial Management 
FIN,3390,001,12,10,4,6,6,4,,1,1,,1,,,8,2,,3,"El-Ashmawi, Amal H","Ramesh Vasisht, Sudhanva",,,,,ahe013000,amal el ashmawi,Introduction to Financial Modeling 
FIN,3390,002,20,9,5,4,2,2,,,3,,,1,,2,,,2,"El-Ashmawi, Amal H","Ramesh Vasisht, Sudhanva",,,,,ahe013000,amal el ashmawi,Introduction to Financial Modeling 
FIN,3390,003,12,7,11,4,1,4,,1,,,,,,7,1,,0,"El-Ashmawi, Amal H","Ramesh Vasisht, Sudhanva",,,,,ahe013000,amal el ashmawi,Introduction to Financial Modeling 
FIN,3390,005,,3,3,2,3,,,,3,,,,1,15,1,,3,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,dxk110730,dupinderjeet kaur,Introduction to Financial Modeling 
FIN,3395,501,,8,9,,3,4,1,,2,,1,,,13,,,2,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,dxk110730,dupinderjeet kaur,Financial Modeling and Valuation 
FIN,4300,001,,8,7,4,4,2,2,1,1,,,,,16,,,2,"Khanapure, Revansiddha B","Le, Thu N",,,,,rbk160130,revansiddha khanapure,Investment Management 
FIN,4300,002,3,7,4,4,1,5,,,1,2,,,1,19,,,3,"Tang, Xiaoxiao","Sharma, Abhishek",,,,,xxt180003,xiaoxiao tang,Investment Management 
FIN,4300,003,1,4,2,1,3,2,1,,1,1,,1,1,8,,,4,"Tang, Xiaoxiao","Sharma, Abhishek",,,,,xxt180003,xiaoxiao tang,Investment Management 
FIN,4300,501,,2,1,1,1,1,2,,,,,,1,12,2,,2,"Tang, Xiaoxiao","Sharma, Abhishek",,,,,xxt180003,xiaoxiao tang,Investment Management 
FIN,4305,001,2,5,8,4,3,1,,1,1,,,,,3,,,0,"Zhao, Feng","Wen, Yaxin",,,,,fxz082000,feng zhao,Fixed Income Securities Analysis 
FIN,4310,001,5,4,10,8,7,,3,3,4,1,,,3,9,,,1,"Hasler, Michael","Hamzeh, Alireza",,,,,mxh190031,michael hasler,Intermediate Financial Management 
FIN,4310,002,1,4,13,10,4,4,1,3,2,,,1,,13,1,,1,"Hasler, Michael","Hamzeh, Alireza",,,,,mxh190031,michael hasler,Intermediate Financial Management 
FIN,4310,501,,16,,1,,3,1,2,3,,,1,1,5,,,2,"Yang, Hang",,,,,,hxy171330,,Intermediate Financial Management 
FIN,4313,001,,8,3,1,,,,,,,,,,1,1,,0,"Sibley, Daniel C","Wendel, Alexa P",,,,,dcs170002,daniel sibley,Energy Finance 
FIN,4321,501,,6,1,,14,1,,4,1,,1,,,3,1,,1,"Hedgecock, Blake M",,,,,,bxh132030,blake hedgecock,Real Estate Law and Contracts 
FIN,4333,501,2,2,2,1,1,1,,,1,,,,,,,,3,"Haynes, Steven",,,,,,sxh102420,steven haynes,Enterprise Risk Management 
FIN,4337,501,,4,4,1,1,,,1,,,,,,1,,,0,"Ballew, Gregory E",,,,,,geb011100,gregory ballew,Business Valuation 
FIN,4340,001,,8,2,5,1,1,1,1,1,1,,,3,,2,,2,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,dxk110730,dupinderjeet kaur,Options and Futures Markets 
FIN,4345,001,8,38,,7,2,1,,,,1,,,,2,,,0,"Ma, Liping","Sharma, Abhishek",,,,,lxm133730,liping ma,Financial Information and Analysis 
FIN,4390,001,24,,,,,,,,,,,,,,,,0,"Manzi, Jeff","Treece, Gregory A",,,,,jxm158130,jeffrey manzi,Seminar Series in Finance 
FIN,6301,0W1,,45,,,7,,,,,,,,,,,3,4,"El-Ashmawi, Amal H",,,,,,ahe013000,amal el ashmawi,Financial Management 
FIN,6301,501,,13,9,8,6,1,,,,,,,1,,,5,1,"Nanda, Vikram K","Guo, Shujian",,,,,vkn150030,vikram nanda,Financial Management 
FIN,6301,502,,8,2,9,2,,,,,,,,1,,,3,0,"Nanda, Vikram K","Guo, Shujian",,,,,vkn150030,vikram nanda,Financial Management 
FIN,6301,AW1,,11,5,4,4,,,1,,,,,,,,1,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6301,MBP,,17,7,6,7,,,,,,,,,,,7,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6307,501,,35,11,4,3,1,2,,,,,,2,,,2,2,"Ma, Liping","Sharma, Abhishek",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6310,501,,4,3,5,2,,,,,,,,,,,5,1,"Khanapure, Revansiddha B","Le, Thu N",,,,,rbk160130,revansiddha khanapure,Investment Theory and Practice 
FIN,6314,001,,9,3,4,,,,,,,,,,,,,0,"Zhao, Feng","Wen, Yaxin",,,,,fxz082000,feng zhao,Fixed Income Securities 
FIN,6315,0W1,,7,1,5,1,,,1,,,,,,,,2,1,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo,Entrepreneurial Finance 
FIN,6316,501,,10,2,3,1,1,,,,,,,,,,4,0,"Springate, David J",,,,,,spring8,david springate,Private Equity Finance 
FIN,6318,501,,8,6,6,3,1,,,,,,,,,,10,2,"Xu, Yexiao","Wen, Yaxin",,,,,yexiaoxu,yexiao xu,Analytics of Finance 
FIN,6321,501,,13,,,7,1,,1,,,,,2,,,,0,"Guttery, Randall","Wen, Yaxin",,,,,rxg112530,randall guttery,Introduction to Real Estate 
FIN,6322,0W1,,20,3,3,4,,,1,,,,,1,,,4,0,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Investment 
FIN,6325,501,,14,4,3,4,,1,,,,,,,,,4,0,"Xia, Han","Zhao, Yabo",,,,,hxx110930,han xia,Macroeconomics and Financial Markets 
FIN,6335,501,,6,9,7,,,,,,,,,,,,8,1,"Sibley, Daniel C","Wendel, Alexa P",,,,,dcs170002,daniel sibley,Energy Finance 
FIN,6350,001,,5,2,1,,1,,,,,,,1,,,4,2,"Baranchuk, Nina",,,,,,nxb043000,nina baranchuk,Advanced Corporate Finance 
FIN,6352,001,,,6,3,1,1,,,,,,,,,,4,2,"von Drathen, Christian",,,,,,cxv141430,christian von drathen,Financial Modeling For Valuation 
FIN,6353,501,,28,20,4,2,,1,,,,,,,,,7,1,"Zhang, Huibing","Guo, Shujian",,,,,hxz054000,huibing harold zhang,Financial Modeling for Investment Analysis 
FIN,6356,501,,7,3,1,1,,,,,,,,,,,2,0,"Springate, David J",,,,,,spring8,david springate,Mergers and Acquisitions 
FIN,6360,501,,15,6,7,2,2,1,3,,,,,,,,3,1,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,dxk110730,dupinderjeet kaur,Derivatives Markets 
FIN,6366,501,,12,1,2,3,,,,,,,,,,,2,0,"Xiao, Steven",,,,,,sxx150930,steven xiao,International Financial Management 
FIN,6368,001,,6,7,1,,,,,,,,,,,,,0,"Ma, Liping","Sharma, Abhishek",,,,,lxm133730,liping ma,Financial Information and Analysis 
FIN,6368,GW1,,8,1,1,,1,,,,,,,,,,,0,"Ayres, Jeffrey A",,,,,,jaa014500,jeffrey ayres,
FIN,6392,001,,5,2,7,3,1,1,,,,,,,,,6,0,"Zheng, Zhiqiang",,,,,,zxz062000,zhiqiang zheng,Financial Technology and Blockchain 
FIN,7330,001,,4,1,,3,,,1,,,,,,,,1,0,"Hasler, Michael",,,,,,mxh190031,michael hasler,Topics in Theoretical Asset Pricing 
FIN,7340,501,,3,1,4,,,,,,,,,1,,,1,0,"Baranchuk, Nina",,,,,,nxb043000,nina baranchuk,Topics in Theoretical Corporate Finance 
FREN,1312,001,,12,,,,,,,,,,,,,,,1,"Fettouh, Maha K",,,,,,mkf101020,maha fettouh,Beginning French II 
FTEC,6303,FH1,,5,5,1,2,,,,,,,,,,,,0,"Xiao, Wenjing",,,,,,swx170030,wenjing xiao,
FTEC,6311,FH1,,4,7,6,,,,,,,,,,,,,0,"Scott, James A",,,,,,jas076100,james scott,
FTEC,6313,FH1,,2,4,3,1,,,,,,,,,,,,0,"Song, Liugen",,,,,,lxs190018,liugen song,
FTEC,6319,FH1,,2,1,1,2,,3,,,,,,1,,,,0,"Lois, Brian",,,,,,,brian lois,
GEOG,2302,0W1,2,1,5,1,2,2,1,1,2,1,,,3,,1,,1,"Cummings, Anthony R","Kopru, Esad F",,,,,arc131030,anthony cummings,The Global Environment 
GEOG,3331,501,,5,4,3,6,1,1,,,,,,,2,1,,1,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko,Urban Growth and Structure 
GEOG,3370,501,3,11,6,12,2,1,3,1,3,,,,,,1,,2,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko,The Global Economy 
GEOG,3372,001,5,9,6,5,7,4,,3,,2,,,1,1,2,,1,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko,Population and Development 
GEOG,4396,001,1,3,4,,4,,,,,,,,1,1,,,0,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko,Selected Topics in Geography 
GEOS,1103,103,1,3,3,2,2,,,1,,,,,,,,,0,"Griffin, William R","Akatakpo, Solomon O",,,,,griffin,william griffin,Physical Geology Laboratory 
GEOS,1303,001,,3,4,6,11,2,1,1,1,2,2,1,1,2,2,,0,"Manton, William I",,,,,,manton,william manton,Physical Geology 
GEOS,1303,0W1,95,60,14,4,9,7,2,3,4,,1,,4,9,4,,3,"Pujana, Ignacio",,,,,,pujana,ignacio pujana,Physical Geology 
GEOS,1303,501,5,15,9,10,1,2,1,1,,,,,3,,,,2,"Griffin, William R","Vazquez-Olmeda, Aldwin S","Zhang, Yang",,,,griffin,william griffin,Physical Geology 
GEOS,1304,001,1,2,2,3,1,2,,,,,,,,,,,0,"Pujana, Ignacio","Creecy, Kathryn V","Vazquez-Olmeda, Aldwin S",,,,pujana,ignacio pujana,History of Earth and Life 
GEOS,2302,0W1,5,1,1,2,2,,1,,,,,,2,,2,,1,"Cummings, Anthony R","Kopru, Esad F",,,,,arc131030,anthony cummings,The Global Environment 
GEOS,2310,001,1,3,3,1,2,,,1,,,,,,,,,0,"Brikowski, Tom","Sink, Katharine O",,,,,brikowi,tom brikowski,Environmental Geology 
GEOS,3124,051,,5,,,1,1,,1,,,3,1,,1,,,0,"Finkelman, Robert B",,,,,,rbf051000,robert finkelman,Energy  the Environment and Human Health 
GEOS,3434,001,3,,1,2,4,2,1,,1,,,,2,,,,0,"Pujana, Ignacio","Newman, Jordan W",,,,,pujana,ignacio pujana,Paleobiology 
GEOS,3470,0W1,1,,1,,2,1,,,,,,,2,,1,,2,"Pirouz, Mortaza","Hiss, Kevin A","Johnson, Samuel P",,,,mxp180004,mortaza pirouz,Structural Geology 
GEOS,4322,001,,,1,3,1,4,3,,,,,1,1,,,,0,"Manton, William I",,,,,,manton,william manton,The Earth System 
GEOS,5375,501,,4,1,1,3,,,,,,,,,,,,1,"Stern, Robert","Wang, Ning",,,,,rjstern,robert stern,Tectonics 
GISC,4325,001,4,5,1,,5,,,,,1,,,,1,1,,0,"Dean, Denis J","Wu, Yanan","Shi, Zheng",,,,djd081000,denis dean,Introduction to Remote Sensing 
GISC,4326,001,4,1,1,2,2,1,,,,1,,1,,,,,1,"Chun, Yongwan","Yu, Xiaohe",,,,,yxc070300,,Cartography and GeoVisualization 
GISC,4386,0W1,4,1,1,2,1,,1,1,1,1,,,2,2,1,,1,"Cummings, Anthony R","Wu, Yanan",,,,,arc131030,anthony cummings,Global Change and Its Challenges 
GISC,6317,5H1,,5,1,2,1,1,,2,,,,,,,,1,4,"Chastain, Bryan J","Kopru, Esad F",,,,,bjc062000,bryan chastain,GIS Programming Fundamentals 
GISC,6381,501,,5,2,1,,,,,,,,,1,,,,2,"Chun, Yongwan","Yu, Xiaohe",,,,,yxc070300,,Geographic Information Systems Fundamentals 
GISC,6384,001,,6,1,2,1,1,,,,,,,1,,,,1,"Qiu, Fang","Venigalla, Lasya","Davenport, Miranda J",,,,ffqiu,fang qiu,Advanced Geographic Information Systems 
GOVT,2305,001,11,14,37,21,20,18,4,11,3,2,5,2,14,13,3,,7,"Hadley, Travis","Shin, Hanna",,,,,txh180023,travis hadley,American National Government 
GOVT,2305,002,,3,4,4,4,3,,7,3,4,1,,2,8,2,,4,"Lowry, Robert C",,,,,,rcl062000,robert lowry,American National Government 
GOVT,2305,0W1,80,66,31,27,25,6,5,9,2,2,1,1,13,19,3,,7,"Parker, Misty D","Noe, Ricardo",,,,,mxp045000,misty parker,American National Government 
GOVT,2305,0W2,5,18,14,4,8,3,2,3,,2,1,,7,3,1,,3,"Brandt, Patrick",,,,,,pxb054000,patrick brandt,American National Government 
GOVT,2305,501,,109,47,27,18,26,4,12,7,1,,2,12,22,2,,10,"Lux, Ryan J","Shi, Min",,,,,rjl140330,ryan lux,American National Government 
GOVT,2306,001,1,16,13,7,13,3,4,2,5,3,5,1,6,6,6,,6,"Santoro, Lauren A","Chowdhry, Shivani",,,,,lar170530,lauren santoro,State and Local Government 
GOVT,2306,002,,143,64,25,18,12,2,2,1,2,,,9,7,1,,4,"Lux, Ryan J","Shi, Min",,,,,rjl140330,ryan lux,State and Local Government 
GOVT,2306,003,,16,9,6,5,1,1,1,3,1,,,4,,2,,1,"Eaton, John M",,,,,,jme130030,john eaton,State and Local Government 
GOVT,2306,0W1,,35,33,13,17,13,3,4,2,3,,3,6,17,3,,3,"Elliott, Euel W","Mutesi, Mireille",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,0W2,,17,12,3,7,4,1,2,,,,,,1,1,,3,"Elliott, Euel W","Mutesi, Mireille",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,0W3,51,107,56,26,21,5,5,7,1,1,1,1,2,9,2,,5,"Parker, Misty D","Noe, Ricardo",,,,,mxp045000,misty parker,State and Local Government 
GOVT,2306,0W4,27,35,46,21,15,7,1,2,2,1,1,1,6,12,1,,4,"Hadley, Travis","Shin, Hanna",,,,,txh180023,travis hadley,State and Local Government 
GOVT,2306,HH1,3,9,5,1,1,,,,,,,,1,3,,,0,"Dow, Douglas C",,,,,,dougdow,douglas dow,State and Local Government 
GOVT,2306,HN1,,23,1,1,,,,,,,,,,,,,0,"Elliott, Euel W","Scotch, Richard","Mutesi, Mireille",,,,eelliott,euel elliott,State and Local Government 
GST,2300,001,,8,5,4,1,,,,,,,,1,,3,,3,"Werhnyak, Larissa",,,,,,lxw163630,larissa werhnyak,Introduction to Gender Studies 
GST,3301,0W1,1,2,2,4,3,2,2,1,1,,1,,1,,,,0,"Prager, Karen","Williams, Denise D",,,,,kprager,karen prager,Psychology of Gender 
GST,4325,0W1,3,6,1,,2,1,,,,,1,,,2,1,,1,"Duquaine-Watson, Jill M",,,,,,jmw087000,jillian duquaine watson,Motherhood and the Technological Womb 
HCS,6313,002,,7,1,2,4,,,,,,,,,,,,0,"Ackerman, Robert A","Knoch, Desiree'",,,,,raa110030,robert ackerman,Research Methods in Behavioral and Brain Sciences - Part II 
HCS,6338,001,,11,,,,,,,,,,,,,,,0,"Kennedy, Kristen M","Lung, Tzu-Chen",,,,,kmk082000,kristen kennedy,Functional Neuroanatomy 
HCS,6341,001,,30,5,5,1,,,,,,,,,,,,0,"Ploski, Jonathan E",,,,,,jep101000,jonathan ploski,Genes  Brain  and Behavior 
HCS,7121,001,,,,,,,,,,,,,,,,30,0,"Rodriguez, Christa M",,,,,,cmr067000,christa mcintyre rodriguez,Graduate Seminar in Systems Neuroscience 
HCS,7343,001,,11,,,,,,,,,,,,,,,0,"Dussor, Gregory O",,,,,,gxd141130,gregory dussor,Neuropharmacology 
HCS,7355,001,,15,1,1,,,,,,,,,,,,,0,"Park, Jiyoung",,,,,,jxp176330,jiyoung park,Seminar in Psychological Sciences 
HDCD,6316,001,,13,,,,,,,,,,,,,,,1,"Ewing, Donna M",,,,,,dme061000,donna ewing,Developmental Assessment 
HDCD,6320,001,,4,3,,3,,,1,,,,,1,,,2,1,"Holub, Shayla C",,,,,,sch052000,shayla holub,The Developing Child  Toddler and Preschool Years 
HDCD,6390,001,,12,,1,,2,,,,,,,,,,1,1,"Ewing, Donna M",,,,,,dme061000,donna ewing,Infant Mental Health 
HIST,1301,0W1,3,18,50,28,23,42,10,12,12,4,1,2,12,59,10,,12,"Schulze, Jeffrey","He, Tong","Jacobs, Janet K","Mcatee, Samuel W","Adrian, Athena","Fields, Kollin E",jxs072200,jeffrey schulze,U S  History Survey to Civil War 
HIST,1302,001,18,134,56,18,19,8,1,3,2,,2,,3,28,5,,1,"Stewart, Whitney","Lawrence, Jenna","Hill, Justin T","Martinez, Priscilla C","Rahman, Syed M","Li, Meilin",wxs160630,whitney stewart,U S  History Survey from Civil War 
HIST,1302,0W1,11,82,48,38,30,8,3,7,2,1,2,1,13,30,4,,17,"Kang, Shulamith D","Leon Dubon, Saul V","Dillinger-Smith, Sarah J","Dunham, Daniel C","Seidl-Staley, Ash J","Almuthaybiri, Abdulaziz",sdk200001,shulamith kang,U S  History Survey from Civil War 
HIST,2301,0W1,2,7,39,23,31,33,10,4,16,2,1,5,11,23,12,,12,"Schulze, Jeffrey","Peterson, Derrick","Williams, Harold T","Mazur-Park, Felicity C","Zawng, Ze",,jxs072200,jeffrey schulze,History of Texas 
HIST,2330,HN1,,11,5,1,,,,,,,,,,,1,,1,"Wright, Ben",,,,,,bxw151330,ben wright,Themes and Ideas in American History 
HIST,2341,001,,2,2,3,3,1,2,3,,,,,6,9,3,,4,"Farmer, J Michael",,,,,,jmf073000,michael farmer,East Asian Civilizations 
HIST,2350,001,,13,4,2,6,2,,,,,1,,2,2,,,5,"Rankin, Monica A",,,,,,mar046000,monica rankin,Latin American Civilizations 
HIST,2370,001,1,21,9,2,1,,,2,,,,,1,,,,2,"Patterson, David",,,,,,dxp103120,david patterson,The Holocaust 
HIST,2381,001,5,18,10,13,21,6,4,5,,,1,,10,8,1,,2,"Ring, Natalie","Scalley, Michael W","Hickey, Alexander T",,,,njr041000,natalie ring,African-American History 
HIST,3301,001,1,9,2,3,,2,1,,,,,,,,,,1,"Admiral, Rosemary",,,,,,rxa170011,rosemary admiral,Historical Inquiry 
HIST,3301,002,7,,2,1,3,,,1,,,,,1,,,,0,"Kerner, Amy","Roemer, Nils H",,,,,axk200088,amy kerner,Historical Inquiry 
HIST,3306,0H1,7,1,4,,,2,,,,,,,,3,,,1,"Gonzalez Corona, Pedro Jose",,,,,,pjg130230,,History of Racism 
HIST,3327,0W1,2,3,4,6,4,3,1,5,,,,,1,2,,,6,"Gossin, Pamela",,,,,,psgossin,pamela gossin,Perspectives on Science 
HIST,3328,001,1,5,,1,,,1,2,,,,,,,1,,4,"Brown, Matthew",,,,,,mxb091000,matthew brown,History and Philosophy of Science and Medicine 
HIST,3346,001,,16,3,1,,1,,1,,,,,1,2,,,0,"Admiral, Rosemary",,,,,,rxa170011,rosemary admiral,Medieval Islamic World 
HIST,3366,001,1,15,1,1,3,,,,,,,,,1,,,1,"Fischer, Anne G",,,,,,agf190000,anne fischer,Themes in the Social History of the United States 
HIST,3374,001,,13,11,3,8,2,2,4,,,,,2,3,,,0,"Channell, David",,,,,,channell,david channell,American Technological Development 
HIST,3376,001,,2,2,6,2,,1,2,,,,,2,,,,1,"Wickberg, Daniel",,,,,,wickberg,daniel wickberg,American Intellectual History  Colonial to the Civil War 
HIST,3398,001,,12,4,2,,1,,,1,,,,,2,1,,2,"Rankin, Monica A",,,,,,mar046000,monica rankin,Colonial Latin American History 
