Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
CE,3301,003,,4,,3,2,2,,2,1,,,,1,4,,,0,"Friedman, Joseph S","Hu, Xuan",,,,,jsf160330,joseph friedman,Electrical Network Analysis 
CE,3310,001,1,2,1,,4,1,,,,,1,,1,,,,0,"Lee, Jeong-Bong","Mitra, Arkadeep","Liu, Jinbo",,,,jblee,jeong bong lee,Electronic Devices 
CE,3310,002,2,9,8,6,2,3,3,2,3,,,,1,10,1,,2,"Lee, Jeong-Bong",,,,,,jblee,jeong bong lee,Electronic Devices 
CE,3311,001,3,8,5,2,1,,2,,1,,,,,2,,,0,"Pourkamali, Siavash","Palit, Prithviraj",,,,,sxp124631,siavash pourkamali,Electronic Circuits 
CE,3311,501,1,1,2,1,1,2,2,1,,1,,,,2,1,,0,"Pourkamali, Siavash","Cheng, Qi",,,,,sxp124631,siavash pourkamali,Electronic Circuits 
CE,3320,001,,2,,3,7,2,,1,,,,,1,1,,,3,"Bhatia, Dinesh","Goswami, Pingakshya",,,,,dinesh,dinesh bhatia,Digital Circuits 
CE,3320,002,2,4,2,5,1,3,1,,1,,,,1,3,,,0,"Basu, Kanad","Kuruvila, Abraham P",,,,,kxb190012,kanad basu,Digital Circuits 
CE,3320,502,,4,1,1,2,,1,,,,1,,,1,,,0,"Nikoubin, Tooraj","Huang, Qiongdan",,,,,txn190011,tooraj nikoubin,Digital Circuits 
CE,3345,002,1,,4,1,1,,,,,1,,,1,3,,,1,"Ozbirn, Greg A",,,,,,ozbirn,greg ozbirn,Data Structures and Introduction to Algorithmic Analysis 
CE,3345,006,,,2,1,,3,,,1,1,,2,,1,,,2,"Alagar, Sridhar",,,,,,sxa173731,sridhar alagar,Data Structures and Introduction to Algorithmic Analysis 
CE,3354,006,2,2,2,1,1,2,1,2,2,,,,,2,,,1,"Oladimeji, Ebenezer A","Li, Shuo",,,,,eao015100,ebenezer oladimeji,Software Engineering 
CE,3354,0W1,,4,3,2,,,,,,,1,,,,,,0,"Solanki, Nidhiben M","Peddi, Rohith",,,,,nxs121130,nidhiben solanki,Software Engineering 
CE,3354,501,2,,4,1,2,,,1,,,,,,,,,0,"Paulk, Mark C","Chen, Lingchao","Tian, Zijing",,,,mcp130030,mark paulk,Software Engineering 
CE,4201,301,,12,,,,,,,,,,,,,,,0,"Tamil, Lakshman",,,,,,laxman,lakshman tamil,Electrical and Computer Engineering Laboratory in Computing Systems and Computer Engineering 
CE,4201,303,,18,,,,,,,,,,,,,,,0,"Tamil, Lakshman",,,,,,laxman,lakshman tamil,Electrical and Computer Engineering Laboratory in Computing Systems and Computer Engineering 
CE,4304,001,2,7,6,2,4,6,1,,,,,,1,,,,1,"Makris, Georgios","Tellakula, Suraag S",,,,,gxm112130,yiorgos makris,Computer Architecture 
CE,4304,501,6,9,,4,2,,1,1,,,,,,1,,,0,"Hu, Yang","Wang, Jianda",,,,,yxh177430,yang hu,Computer Architecture 
CE,4337,501,4,2,2,,4,1,1,,,,,,,1,,,0,"Karami, Gity","Mohammadpour, Somayeh",,,,,gxk180009,gity karami,Organization of Programming Languages 
CE,4348,501,,23,,,7,,,,,,,,2,2,3,,2,"Goodrum, Richard A",,,,,,rag150330,richard goodrum,Operating Systems Concepts 
CE,4370,001,11,12,,,,,,,,,,,,1,,,1,"Swartz, William P","Akbarzadeh, Sara","Raghavendra, Shruthi",,,,wps100020,william swartz,Embedded Systems 
CE,4388,001,1,15,3,1,2,,,,,,,,,,,,0,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project I 
CE,4388,002,,14,5,1,,,,,,,,,,,,,0,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project I 
CE,4388,003,,7,1,2,,,,,,,,,,,,,0,"Skinner, Neal G",,,,,,skinner,neal skinner,Senior Design Project I 
CE,4389,001,,14,,,,,,,,,,,,,,,0,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project II 
CE,4390,001,,,3,3,2,4,,1,,,,,1,3,,,0,"Nguyen, Nhut","Mai, Kelvin K","Wang, Chengen",,,,nhutnn,nhut nguyen,Computer Networks 
CE,4390,002,,6,1,2,1,,,,,,,,,,,,0,"Farago, Andras","Patel, Dhruvkumar R",,,,,farago,andras farago,Computer Networks 
CE,4390,501,1,,3,2,1,,1,,,,,,1,4,1,,1,"Le, Khiem V","Samiei, Aliehsan",,,,,kvl140030,khiem le,Computer Networks 
CE,4390,502,1,6,3,1,1,,,,,,,,1,2,,,0,"Solanki, Nidhiben M","Wang, Chengen","Patel, Dhruvkumar R",,,,nxs121130,nidhiben solanki,Computer Networks 
CE,6301,001,,11,,,,1,,,,,,,1,,,,0,"Swartz, William P","Tellakula, Suraag S",,,,,wps100020,william swartz,Advanced Digital Logic 
CE,6303,001,,1,4,3,,,1,,,,,,,,,2,0,"Nourani, Mehrdad","Sears, Mark R",,,,,nourani,mehrdad nourani,Testing and Testable Design 
CE,6304,001,,2,6,4,1,2,,,,,,,,,,,0,"Carrion Schaefer, Benjamin",,,,,,bxc162630,benjamin carrion schaefer,Computer Architecture 
CE,6306,001,,8,4,1,,,,,,,,,,,,1,0,"Zhou, Dian","Wang, Yifan",,,,,zhoud,dian zhou,Application Specific Integrated Circuits Design 
CE,6325,002,,1,3,2,3,2,,,,,,,,,,,0,"Sechen, Carl","Salimath, Vibhav Kumarswami",,,,,cms057000,carl sechen,VLSI Design 
CGS,2301,001,15,32,6,13,15,1,,6,,,1,,1,5,1,,4,"O'Toole, Alice J","Skolasinska, Paulina A",,,,,otoole,alice otoole,Cognitive Science 
CGS,3361,001,6,,,2,1,,,,,,1,,,1,,,0,"Roark, Dana A","Winter-Nelson, Ezra",,,,,danar,dana roark,Cognitive Psychology 
CHEM,1111,101,7,5,6,2,3,1,,,,,,,2,1,1,,2,"Qin, Yanping","Douglas, Teri A",,,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1111,102,6,4,4,2,3,1,1,,,,,1,,2,,,5,"Qin, Yanping","Douglas, Teri A",,,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1111,103,16,4,5,1,,,,,,,,1,1,,1,,0,"Abeykoon, Nimali C","Rifat, Samia",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory I 
CHEM,1111,104,14,4,2,1,,1,1,,,1,1,,1,,,,4,"Panangala, Samitha D","Kassees, Kara J",,,,,sdp140230,samitha panangala,General Chemistry Laboratory I 
CHEM,1111,105,8,9,4,1,1,,,,,1,,,2,,,,3,"Panangala, Samitha D","Kassees, Kara J",,,,,sdp140230,samitha panangala,General Chemistry Laboratory I 
CHEM,1111,106,12,7,3,3,1,,3,,,,,,,,,,1,"Gavva, Sandhya R","Phelps, Shelby M",,,,,sgavva,sandhya gavva,General Chemistry Laboratory I 
CHEM,1111,107,13,5,1,,3,1,,,,,,1,2,1,,,1,"Anka, Fadwa H","Kassees, Kara J",,,,,fha041000,fadwa anka,General Chemistry Laboratory I 
CHEM,1111,108,10,8,5,1,2,1,1,,,,,1,1,,,,0,"Anka, Fadwa H","Kassees, Kara J",,,,,fha041000,fadwa anka,General Chemistry Laboratory I 
CHEM,1111,109,12,7,,4,2,,,,1,1,,,2,,,,1,"Gavva, Sandhya R","Parsamian, Perouza",,,,,sgavva,sandhya gavva,General Chemistry Laboratory I 
CHEM,1111,110,10,7,3,3,1,1,,1,,,,,1,2,,,1,"Gavva, Sandhya R","Parsamian, Perouza",,,,,sgavva,sandhya gavva,General Chemistry Laboratory I 
CHEM,1111,111,5,6,7,1,2,1,,,1,,,1,2,1,,,3,"Abeykoon, Nimali C","Adams, Derik A",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory I 
CHEM,1111,112,2,6,4,,2,,2,3,,,,1,5,,,,5,"Abeykoon, Nimali C",,,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory I 
CHEM,1111,113,14,8,1,1,,,1,,,,,,2,,1,,3,"Dissanayake, Dushanthi S","Shekarnoush, Mahsa",,,,,dxd122030,dushanthi dissanayake,General Chemistry Laboratory I 
CHEM,1111,115,18,3,4,,2,1,,,,,,,1,,1,,0,"Qin, Yanping","Beck, Erling","Ahrari, Samira",,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1111,116,20,4,2,,,1,,1,,,,,,,,,2,"Qin, Yanping","Beck, Erling","Ahrari, Samira",,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1111,117,15,8,1,,1,2,,1,,,,,,,,,2,"Huang, Yu","Chen, Chia Yuan",,,,,yxh091220,yu huang,General Chemistry Laboratory I 
CHEM,1111,118,10,16,1,,1,,1,,1,,,,,,,,0,"Huang, Yu","Chen, Chia Yuan",,,,,yxh091220,yu huang,General Chemistry Laboratory I 
CHEM,1111,119,20,2,3,1,,,1,,,,,,3,,,,0,"Abeykoon, Nimali C","Liyanaarachchi, Sureshee M",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory I 
CHEM,1111,120,15,2,4,,2,,1,,1,,,,1,,,,4,"Abeykoon, Nimali C","Liyanaarachchi, Sureshee M",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory I 
CHEM,1111,121,9,6,3,2,,2,1,,,,,,3,,1,,3,"Hashami, Zohreh","Mihranyan, Andranik",,,,,zxh088000,zohreh hashami,General Chemistry Laboratory I 
CHEM,1111,122,16,2,3,2,1,1,,,,,,,,1,1,,3,"Hashami, Zohreh","Mihranyan, Andranik",,,,,zxh088000,zohreh hashami,General Chemistry Laboratory I 
CHEM,1111,123,9,11,2,1,,,1,1,,,,,,,1,,3,"Anka, Fadwa H","Igie, Nosakhare F",,,,,fha041000,fadwa anka,General Chemistry Laboratory I 
CHEM,1111,124,6,11,,2,2,,2,1,,,,,1,,,,4,"Anka, Fadwa H","Igie, Nosakhare F",,,,,fha041000,fadwa anka,General Chemistry Laboratory I 
CHEM,1111,125,15,8,1,2,1,1,,,,,,,,,,,2,"Gavva, Sandhya R","Tripathi, Kiran",,,,,sgavva,sandhya gavva,General Chemistry Laboratory I 
CHEM,1111,126,17,8,,1,,3,,,,,,,,,,,1,"Gavva, Sandhya R","Tripathi, Kiran",,,,,sgavva,sandhya gavva,General Chemistry Laboratory I 
CHEM,1111,127,18,5,1,2,,,,,,,,,,,1,,3,"Sra, Amandeep K","Tripathi, Kiran",,,,,aks057000,amandeep sra,General Chemistry Laboratory I 
CHEM,1111,128,15,5,1,1,2,,2,,,,1,,1,,,,2,"Sra, Amandeep K","Tripathi, Kiran",,,,,aks057000,amandeep sra,General Chemistry Laboratory I 
CHEM,1111,129,16,6,3,,1,1,,,,,1,,,,1,,1,"Gunawardhana, Kahawatte Gedara","Igie, Nosakhare F",,,,,kxg141730,,General Chemistry Laboratory I 
CHEM,1111,130,9,6,1,3,1,1,1,1,1,,,,,1,2,,3,"Huang, Yu","Cook, Mariah A",,,,,yxh091220,yu huang,General Chemistry Laboratory I 
CHEM,1111,131,8,10,1,3,1,,,,,,,,,,2,,3,"Huang, Yu","Cook, Mariah A",,,,,yxh091220,yu huang,General Chemistry Laboratory I 
CHEM,1111,133,18,4,,,,2,,,,,,,4,,1,,1,"Qin, Yanping","Beck, Erling","Ahrari, Samira",,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1111,134,13,4,5,1,2,,,,1,,,,1,1,,,2,"Qin, Yanping","Beck, Erling","Ahrari, Samira",,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1111,135,9,13,3,2,1,,,,,,,,2,,,,0,"Dissanayake, Dushanthi S","Chen, Chia Yuan",,,,,dxd122030,dushanthi dissanayake,General Chemistry Laboratory I 
CHEM,1111,136,16,8,1,1,,,,,,,,,1,,,,2,"Qin, Yanping","Liyanaarachchi, Sureshee M","Ahrari, Samira",,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1111,137,20,4,1,2,1,,,,,,,,,,,,2,"Qin, Yanping","Liyanaarachchi, Sureshee M",,,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1111,138,18,2,2,,1,,1,1,,,,,3,1,,,1,"Abeykoon, Nimali C","Shekarnoush, Mahsa",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory I 
CHEM,1111,139,10,5,2,3,1,,,,,,,,4,3,,,1,"Dissanayake, Dushanthi S","Johnson, Rebecca M",,,,,dxd122030,dushanthi dissanayake,General Chemistry Laboratory I 
CHEM,1111,140,7,2,7,2,4,,1,,,,,,2,1,,,3,"Dissanayake, Dushanthi S","Johnson, Rebecca M",,,,,dxd122030,dushanthi dissanayake,General Chemistry Laboratory I 
CHEM,1111,141,9,7,3,3,1,1,1,,,,,,2,,,,3,"Gavva, Sandhya R",,,,,,sgavva,sandhya gavva,General Chemistry Laboratory I 
CHEM,1111,142,14,7,1,,1,2,,,,,,,2,,1,,2,"Gavva, Sandhya R","Mccleary, Corbin B",,,,,sgavva,sandhya gavva,General Chemistry Laboratory I 
CHEM,1111,143,11,5,4,1,,1,,,,,,,3,2,,,3,"Huang, Yu","Parsamian, Perouza",,,,,yxh091220,yu huang,General Chemistry Laboratory I 
CHEM,1111,144,4,6,3,,4,,,,1,,,,4,2,2,,4,"Huang, Yu","Parsamian, Perouza",,,,,yxh091220,yu huang,General Chemistry Laboratory I 
CHEM,1111,145,9,4,4,1,2,1,,1,,,,,,,2,,6,"Dissanayake, Dushanthi S","Polara, Himanshu S",,,,,dxd122030,dushanthi dissanayake,General Chemistry Laboratory I 
CHEM,1111,146,13,3,2,2,1,,,1,1,,,,1,,,,6,"Anka, Fadwa H","Polara, Himanshu S",,,,,fha041000,fadwa anka,General Chemistry Laboratory I 
CHEM,1111,601,5,2,2,6,2,,,1,,1,,,4,,,,7,"Taghavi Nasrabadi, Amir","Phelps, Shelby M",,,,,axt128930,,General Chemistry Laboratory I 
CHEM,1111,602,4,6,1,2,2,1,1,,,,1,,4,,,,3,"Taghavi Nasrabadi, Amir","Phelps, Shelby M",,,,,axt128930,,General Chemistry Laboratory I 
CHEM,1111,605,6,6,1,3,,2,,,,,,,4,,1,,2,"Taghavi Nasrabadi, Amir","Firouzi, Hamid Reza",,,,,axt128930,,General Chemistry Laboratory I 
CHEM,1111,607,10,5,1,,2,,,1,1,1,1,,,,,,1,"Taghavi Nasrabadi, Amir","Firouzi, Hamid Reza",,,,,axt128930,,General Chemistry Laboratory I 
CHEM,1111,609,3,2,2,3,1,,1,2,,,,,1,,1,,3,"Sisk, Joshua R","Firouzi, Hamid Reza",,,,,jrs106020,joshua sisk,General Chemistry Laboratory I 
CHEM,1111,610,5,5,1,2,1,1,,,,,,,2,,2,,2,"Sisk, Joshua R","Firouzi, Hamid Reza",,,,,jrs106020,joshua sisk,General Chemistry Laboratory I 
CHEM,1111,612,7,3,1,,2,,,1,,,,,3,,,,4,"Taghavi Nasrabadi, Amir","Chen, Chia Yuan","Shekarnoush, Mahsa",,,,axt128930,,General Chemistry Laboratory I 
CHEM,1111,615,3,,2,,3,1,,,,,,,,,,,3,"Gunawardhana, Kahawatte Gedara","Johnson, Rebecca M",,,,,kxg141730,,General Chemistry Laboratory I 
CHEM,1112,101,6,,1,2,,,,,2,,,,2,,,,1,"Gunawardhana, Kahawatte Gedara","Rifat, Samia",,,,,kxg141730,,General Chemistry Laboratory II 
CHEM,1112,102,6,5,4,3,1,1,1,,,,,3,,,2,,3,"Sra, Amandeep K","Douglas, Teri A",,,,,aks057000,amandeep sra,General Chemistry Laboratory II 
CHEM,1112,103,10,5,2,4,,2,,1,,,,,2,,2,,2,"Dissanayake, Dushanthi S","Polara, Himanshu S",,,,,dxd122030,dushanthi dissanayake,General Chemistry Laboratory II 
CHEM,1112,104,8,5,2,,4,,1,1,,2,,,2,,1,,2,"Dissanayake, Dushanthi S","Adams, Derik A",,,,,dxd122030,dushanthi dissanayake,General Chemistry Laboratory II 
CHEM,1112,105,15,4,,2,2,,1,,,,,,2,,,,3,"Sra, Amandeep K","Rifat, Samia",,,,,aks057000,amandeep sra,General Chemistry Laboratory II 
CHEM,1112,106,4,1,2,1,2,1,,3,,,,1,3,1,,,3,"Panangala, Samitha D","Mccleary, Corbin B",,,,,sdp140230,samitha panangala,General Chemistry Laboratory II 
CHEM,1112,601,5,8,4,3,2,2,,,,,,,4,,,,2,"Gunawardhana, Kahawatte Gedara","Mihranyan, Andranik",,,,,kxg141730,,General Chemistry Laboratory II 
CHEM,1112,602,7,4,4,1,1,1,,6,,,1,1,1,,,,3,"Dissanayake, Dushanthi S","Cook, Mariah A",,,,,dxd122030,dushanthi dissanayake,General Chemistry Laboratory II 
CHEM,1115,HN1,17,13,,,,,,,,,,,,,,,0,"Sibert, John W",,,,,,sibertj,john sibert,Honors Freshman Chemistry Laboratory I 
CHEM,1311,001,2,5,6,5,3,6,3,5,1,2,4,,11,6,2,,11,"Taylor, Stephanie M",,,,,,smt031000,stephanie taylor,General Chemistry I 
CHEM,1311,002,12,37,14,11,15,18,16,6,3,3,4,,6,29,9,,37,"Taylor, Stephanie M",,,,,,smt031000,stephanie taylor,General Chemistry I 
CHEM,1311,003,8,23,21,13,17,12,13,8,1,,4,,13,22,5,,26,"Sibert, John W",,,,,,sibertj,john sibert,General Chemistry I 
CHEM,1311,004,5,29,9,12,11,15,10,10,3,5,9,,12,29,10,,32,"Dieckmann, Gregg",,,,,,dieckgr,gregg dieckmann,General Chemistry I 
CHEM,1311,005,6,27,15,17,19,15,7,16,2,3,8,,16,26,7,,28,"Dieckmann, Gregg",,,,,,dieckgr,gregg dieckmann,General Chemistry I 
CHEM,1311,006,23,59,29,13,26,10,9,11,1,2,1,,8,23,8,,15,"Huang, Yu",,,,,,yxh091220,yu huang,General Chemistry I 
CHEM,1311,007,1,11,7,13,6,9,12,7,6,5,5,,13,24,6,,33,"Abeykoon, Nimali C",,,,,,nxa124430,nimali abeykoon,General Chemistry I 
CHEM,1311,008,4,29,19,22,17,23,11,14,3,3,6,,10,33,7,,34,"Hashami, Zohreh",,,,,,zxh088000,zohreh hashami,General Chemistry I 
CHEM,1312,001,22,27,21,22,19,22,13,18,16,6,9,6,17,9,15,,35,"Sra, Amandeep K","Nguyen, Trang",,,,,aks057000,amandeep sra,General Chemistry II 
CHEM,1315,HN1,8,11,4,1,2,,1,,,,,,,2,,,1,"Sibert, John W",,,,,,sibertj,john sibert,Honors Freshman Chemistry I 
CHEM,2123,101,19,8,2,,,,,,,,,,,,,,1,"Wijenayake, Sumudu N","Ma, Ziyuan",,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,102,15,6,3,,,1,,,,,,,,,,,4,"Wijenayake, Sumudu N","Ma, Ziyuan",,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,103,7,4,2,2,1,,,,,,,,,,,,3,"Panapitiya, Nimanka P","Ehrman, Ryanne N","Chowdhury, Muniruzzaman",,,,npp081000,nimanka panapitiya,Introductory Organic Chemistry Laboratory I 
CHEM,2123,104,5,15,2,3,,1,,,,,,,1,1,,,2,"Shah, Shailesh N","Brown, Monet R",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,105,8,12,4,3,1,,,1,,,,,,,,,0,"Shah, Shailesh N","Brown, Monet R",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,106,18,5,4,1,2,,,,,,,,,,,,0,"Shah, Shailesh N","Brown, Monet R",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,107,20,5,3,1,,1,,,,,,,,,,,0,"Shah, Shailesh N","Brand, Emily J",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,108,18,7,4,,1,,,,,,,,,,,,0,"Shah, Shailesh N","Brand, Emily J",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,109,16,8,3,1,1,,1,,,,,,,,,,0,"Shah, Shailesh N","Brand, Emily J",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,110,19,8,1,1,,,,,,,,,,,,,0,"Wijenayake, Sumudu N","Ehrman, Ryanne N",,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,111,19,5,2,,,1,1,,,1,,,,,,,0,"Wijenayake, Sumudu N","Ehrman, Ryanne N",,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,112,12,7,5,1,1,3,,,,,,,,,,,0,"Tran, Daniel N","Shah, Tejas V",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory I 
CHEM,2123,113,10,12,3,1,1,1,,,,,,,,,,,2,"Shah, Shailesh N","Kikumoto Dias, Juliana",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,114,10,12,1,2,,1,,,,,,1,,,,,3,"Shah, Shailesh N","Kikumoto Dias, Juliana",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,115,21,4,4,,,,,,1,,,,,,,,0,"Wijenayake, Sumudu N","Chowdhury, Muniruzzaman",,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,116,18,5,1,1,,,,,,1,,,,,,,0,"Wijenayake, Sumudu N","Chowdhury, Muniruzzaman",,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,117,8,5,5,2,2,2,,,,,,,,,1,,3,"Panapitiya, Nimanka P","Chowdhury, Muniruzzaman",,,,,npp081000,nimanka panapitiya,Introductory Organic Chemistry Laboratory I 
CHEM,2123,118,11,12,2,,,1,,,,,,,1,,2,,1,"Shah, Shailesh N","Ma, Ziyuan",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,119,16,3,6,1,3,,1,,,,,,,,,,0,"Shah, Shailesh N","Kikumoto Dias, Juliana",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,120,22,3,,1,,,,1,,,,,1,,,,2,"Shah, Shailesh N","Howlett, Thomas S",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,121,21,4,3,,2,,,,,,,,,,,,0,"Shah, Shailesh N","Howlett, Thomas S",,,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,122,15,6,6,1,,,,,,,,,,2,,,0,"Tran, Daniel N","Howlett, Thomas S",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory I 
CHEM,2123,123,22,7,,,1,,,,,,,,,,,,0,"Tran, Daniel N","Nguyen, Ngoc Han",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory I 
CHEM,2123,124,9,10,1,4,1,3,1,1,,,,,,,,,0,"Jaggi, Neelam","Li, Baowen",,,,,nxj190013,,Introductory Organic Chemistry Laboratory I 
CHEM,2123,125,8,8,6,3,,,,,,,,,,,,,4,"Jaggi, Neelam","Li, Baowen",,,,,nxj190013,,Introductory Organic Chemistry Laboratory I 
CHEM,2123,126,5,9,3,2,3,,,1,,,,,,1,,,5,"Tran, Daniel N","Li, Baowen",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory I 
CHEM,2123,127,8,8,4,,2,,,1,1,,,,,,,,3,"Tran, Daniel N","Nguyen, Ngoc Han",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory I 
CHEM,2123,601,15,12,,,1,1,,,,,,,,,,,1,"Cortes, Sergio J","Haque, Syed Fahad Bin",,,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory I 
CHEM,2123,602,14,10,4,,1,1,,,,,,,,,,,0,"Cortes, Sergio J","Haque, Syed Fahad Bin",,,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory I 
CHEM,2123,603,16,9,1,2,1,,,,,,1,,,,,,0,"Jaggi, Neelam","Nguyen, Ngoc Han",,,,,nxj190013,,Introductory Organic Chemistry Laboratory I 
CHEM,2123,604,19,9,1,,1,,,,,,,,,,,,0,"Cortes, Sergio J","Shah, Tejas V",,,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory I 
CHEM,2123,605,17,8,1,1,,,,,,,,1,1,,,,1,"Cortes, Sergio J","Shah, Tejas V",,,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory I 
CHEM,2123,606,19,7,3,,,,1,,,,,,,,,,0,"Jaggi, Neelam","Haque, Syed Fahad Bin",,,,,nxj190013,,Introductory Organic Chemistry Laboratory I 
CHEM,2125,101,12,9,4,,,1,1,,,,,,,1,,,1,"Panangala, Samitha D","Bhadran, Abhi",,,,,sdp140230,samitha panangala,Introductory Organic Chemistry Laboratory II 
CHEM,2125,102,9,13,4,3,,,,1,,,,,,,,,0,"Gunawardhana, Kahawatte Gedara","Boardman, Samuel",,,,,kxg141730,,Introductory Organic Chemistry Laboratory II 
CHEM,2125,103,11,8,1,4,2,,2,,,,,,,,,,1,"Tran, Daniel N","Abbas, Muhammad",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory II 
CHEM,2125,104,12,8,4,3,,,,,,,,,,1,,,1,"Cortes, Sergio J","Abbas, Muhammad",,,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory II 
CHEM,2125,105,6,10,3,2,,1,1,,,1,1,,2,1,,,2,"Tran, Daniel N","Bhadran, Abhi",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory II 
CHEM,2125,106,4,7,4,4,2,3,1,,,,,,,,,,1,"Jaggi, Neelam","Boardman, Samuel",,,,,nxj190013,,Introductory Organic Chemistry Laboratory II 
CHEM,2125,107,3,18,1,3,1,,1,,,,,,1,,,,2,"Wijenayake, Sumudu N","Bhadran, Abhi",,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory II 
CHEM,2125,108,4,8,1,1,1,1,,1,1,,,,,,,,3,"Panangala, Samitha D","Abbas, Muhammad",,,,,sdp140230,samitha panangala,Introductory Organic Chemistry Laboratory II 
CHEM,2127,HN1,19,1,,,,,,,,,,,,,,,2,"Thompson, Christina M","Boardman, Samuel",,,,,cmt120030,christina thompson,Honors Organic Chemistry Laboratory I 
CHEM,2323,001,42,27,12,13,9,8,8,3,3,2,1,,3,6,1,,7,"Wijenayake, Sumudu N","Hoang, David T",,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry I 
CHEM,2323,002,38,40,11,17,9,4,4,3,1,3,1,,1,3,3,,7,"Panapitiya, Nimanka P",,,,,,npp081000,nimanka panapitiya,Introductory Organic Chemistry I 
CHEM,2323,003,23,32,16,8,14,10,4,8,3,4,,,2,9,4,,9,"Gassensmith, Jeremiah J","Lumata, Jenica",,,,,jjg130230,jeremiah gassensmith,Introductory Organic Chemistry I 
CHEM,2323,004,25,50,5,17,12,9,4,2,5,,3,,1,3,7,,3,"Stefan, Mihaela C","Udamulle Gedara, Chinthaka Mahesh","Ma, Ziyuan","Gunawardhana, Kahawatte Gedara","Taslimy, Somayeh",,mci071000,mihaela stefan,Introductory Organic Chemistry I 
CHEM,2323,005,45,43,7,9,5,12,6,3,3,1,1,,1,3,2,,5,"Panapitiya, Nimanka P",,,,,,npp081000,nimanka panapitiya,Introductory Organic Chemistry I 
CHEM,2323,006,6,8,3,3,4,4,3,4,4,,2,1,,2,1,,7,"Ahn, Jung-Mo","Hoang, David T",,,,,jxa041100,jung mo ahn,Introductory Organic Chemistry I 
CHEM,2323,007,19,38,11,12,15,7,9,4,6,3,1,,1,5,,,17,"Novak, Bruce M","Lumata, Jenica",,,,,bxn111230,bruce novak,Introductory Organic Chemistry I 
