Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
MECH,3120,104,,7,11,4,,,,,,,,,,,,,,,"Hassanipour, Fatemeh","Gutierrez Pua, Lizeth D","Olapojoye, Abdullahi O","Charles, Daniel",,,fxh091000,fatemeh hassanipour,Heat Transfer Laboratory 
MECH,3120,105,4,10,8,1,,,,,,,,,,,,,,,"Hassanipour, Fatemeh","Gutierrez Pua, Lizeth D","Olapojoye, Abdullahi O","Charles, Daniel",,,fxh091000,fatemeh hassanipour,Heat Transfer Laboratory 
MECH,3120,106,3,6,9,2,1,,,,,,,,,,,,,,"Hassanipour, Fatemeh","Gutierrez Pua, Lizeth D","Olapojoye, Abdullahi O","Charles, Daniel",,,fxh091000,fatemeh hassanipour,Heat Transfer Laboratory 
MECH,3150,101,1,6,5,5,5,2,5,,2,,,,,,,,,,"Park, Wooram","Li, Benquan",,,,,wxp103020,wooram park,Kinematics and Dynamics Laboratory 
MECH,3150,102,,19,15,14,4,3,2,1,1,,,,,,,,,,"Park, Wooram","Li, Benquan",,,,,wxp103020,wooram park,Kinematics and Dynamics Laboratory 
MECH,3305,0W1,9,10,5,2,3,6,2,5,1,1,2,,1,,,,2,,"Rios, Oziel","Kulkarni, Rituja S",,,,,oxr106020,oziel rios,Computer Aided Design 
MECH,3305,0W2,13,10,7,5,5,3,,3,1,1,,1,1,,,,,,"Rios, Oziel","Kulkarni, Rituja S",,,,,oxr106020,oziel rios,Computer Aided Design 
MECH,3310,001,6,10,11,8,6,1,2,,3,,,,,,,,,,"Xiong, Guoping","Keewan, Ashraf Z",,,,,gxx200001,guoping xiong,Thermodynamics 
MECH,3310,0H1,1,4,8,7,5,8,4,5,2,,,,,,,,,,"Ouyang, Hui","Guo, Yuhui",,,,,hxo150330,hui ouyang,Thermodynamics 
MECH,3315,001,10,26,19,7,2,,,,,,,,,,,,1,,"Jin, Yaqing","Manchikatla, Sankeerthana",,,,,yxj190011,yaqing jin,Fluid Mechanics 
MECH,3315,002,2,8,6,9,7,6,1,,,,,,,,,,,,"Yousefi, Kianoosh","Bizhan Pour, Ali",,,,,kxy220011,kianoosh yousefi,Fluid Mechanics 
MECH,3315,003,9,,2,1,2,,,,1,,,,,,,,,,"Liu, Zhen",,,,,,dal303211,zhen liu,Fluid Mechanics 
MECH,3320,001,2,5,5,2,14,5,4,4,1,,,,1,,,,1,,"Jin, Xinfang","Rahimi, Hootan",,,,,dal356464,,Heat Transfer 
MECH,3340,001,2,5,4,10,10,,3,2,,,,,2,,,,1,,"Li, Yaoyu","Abootorabi, Seyedalireza",,,,,yxl115230,yaoyu li,System Dynamics Modeling and Analysis 
MECH,3340,002,1,,,1,3,4,1,1,1,,,,1,,,,,,"Zare, Armin","Abootorabi, Seyedalireza",,,,,axz190009,armin zare,System Dynamics Modeling and Analysis 
MECH,3350,001,1,20,6,11,9,6,9,5,1,,,,1,,,,1,,"Park, Wooram","Chowdhury, Md Tareq",,,,,wxp103020,wooram park,Kinematics and Dynamics of Mechanical Systems 
MECH,3350,501,,3,6,7,3,4,7,6,3,1,,,1,,,,,,"Park, Wooram","Chowdhury, Md Tareq",,,,,wxp103020,wooram park,Kinematics and Dynamics of Mechanical Systems 
MECH,3351,001,6,2,8,6,8,8,9,7,3,,,,2,,,,,,"Malik, Arif S","Hossain, Al-Mustasin A",,,,,axm154531,arif malik,Design of Mechanical Systems 
MECH,3351,002,3,6,,3,3,,5,5,,1,2,,2,,,,1,,"Kumar, Golden",,,,,,gxk180010,golden kumar,Design of Mechanical Systems 
MECH,3360,001,,6,8,10,9,6,4,1,,,,,,,,,,,"Minary-Jolandan, Majid","Mosadegh, Mahdi",,,,,mxm124631,majid minary,Introduction to Materials Science 
MECH,3370,001,1,2,1,,3,,,1,1,1,,,,,,,1,,"Anderson, William C",,,,,,wca140030,william anderson,Applied Thermodynamics 
MECH,3381,001,5,19,10,5,11,3,2,,,,,,,,,,3,,"Li, Wei","Mysore Nagaraja, Kishore",,,,,wxl190014,,Introduction to Manufacturing Processes 
MECH,3V95,001,,2,2,6,7,8,1,2,,,,,1,,,,,,"McCall, Kyle","Majumder, Haimanti",,,,,kxm210050,kyle mccall,Topics in Mechanical Engineering 
MECH,4110,101,7,5,6,2,2,,1,,,,,,,,,,,,"Wagner, Jonas R",,,,,,jrw200000,,Systems and Controls Laboratory 
MECH,4110,102,9,6,3,1,1,1,,,1,,,,,,,,,,"Wagner, Jonas R",,,,,,jrw200000,,Systems and Controls Laboratory 
MECH,4110,103,3,6,6,5,1,,1,1,,,,,,,,,,,"Wagner, Jonas R",,,,,,jrw200000,,Systems and Controls Laboratory 
MECH,4110,104,1,5,9,3,3,,,,,,,,,,1,,,,"Wagner, Jonas R",,,,,,jrw200000,,Systems and Controls Laboratory 
MECH,4110,105,2,7,7,2,2,2,,,1,,,,1,,,,,,"Wagner, Jonas R",,,,,,jrw200000,,Systems and Controls Laboratory 
MECH,4310,001,6,5,2,10,8,8,6,6,5,,1,,,,,,3,,"Ruths, Justin","You, Shilin",,,,,jxr163730,justin ruths,Systems and Controls 
MECH,4310,002,1,9,,5,10,,6,11,4,,4,,6,,,,,,"Rotea, Mario A","Lingad, Michael V",,,,,mar091000,mario rotea,Systems and Controls 
MECH,4320,001,2,7,5,2,1,6,,,,,,,,,,,2,,"Leonardi, Stefano","Tubije, John Michael B",,,,,sxl139330,stefano leonardi,Applications of Computational Tools in Thermal Fluid Science 
MECH,4340,001,1,8,7,6,5,6,6,3,3,,,,1,,,,,,"Park, Wooram",,,,,,wxp103020,wooram park,Mechanical Vibrations 
MECH,4360,001,,2,2,1,3,3,,,,,,,,,,,2,,"Auciello, Orlando H",,,,,,oha120030,orlando auciello,Introduction to Nanostructured Materials 
MECH,4381,001,,12,37,38,26,13,4,4,1,,,,,,,,,,"Hart, Robert A","Tjahjono, Nathaniel S",,,,,rxh124630,robert hart,Senior Design Project I 
MECH,4382,001,,4,10,8,15,5,1,1,2,,,,,,,,,,"Hart, Robert A","Tjahjono, Nathaniel S",,,,,rxh124630,robert hart,Senior Design Project II 
MECH,4V95,001,,6,13,,,,1,,,,,,1,,,,,,"Zhou, Yue","Jamee, Tousif",,,,,yxz220024,,Topics in Mechanical Engineering 
MECH,4V95,002,,6,2,3,4,,2,,,1,,,2,,,,1,,"Qian, Dong","Mysore Nagaraja, Kishore",,,,,dxq120430,dong qian,Topics in Mechanical Engineering 
MECH,4V95,0W1,2,2,8,3,7,4,2,2,6,,,,1,,,,2,,"Fadda, Dani Z","Bizhan Pour, Ali",,,,,dzf091000,dani fadda,Topics in Mechanical Engineering 
MECH,6300,001,,3,2,4,3,1,,2,,,,,,,,,,,"Yurkovich, Stephen",,,,,,sxy111430,stephen yurkovich,Linear Systems 
MECH,6303,001,,25,14,8,8,,,1,,,,,,,,,1,,"Tadesse, Yonas T","Singh, Abhishek P",,,,,ytt110030,yonas tadesse,Computer Aided Design 
MECH,6306,001,,20,2,3,3,,,,,,,,,,,,1,,"Lu, Hongbing","Rincon Montenegro, Juan C",,,,,hxl101000,hongbing lu,Continuum Mechanics 
MECH,6314,001,,9,3,,,1,,,,,,,,,,,,,"Spong, Mark W","Amoori, Ali R",,,,,mws081000,mark spong,Engineering Systems  Modeling and Simulation 
MECH,6318,001,,18,4,3,1,2,,,,,,,1,,,,1,,"Zhang, Jie","Olojede, Damilola R",,,,,jxz156730,jie zhang,Engineering Optimization 
MECH,6325,001,,3,2,3,1,,1,,,,,,,,,,,,"Moheimani, Seyed Omid Reza",,,,,,sxm154130,,Optimal Estimation and Kalman Filter 
MECH,6335,001,,4,2,2,2,,1,,,,,,,,,,,,"Stecke, Kathryn E","Syed Imran Uddin, Fnu",,,,,kes021000,kathryn stecke,Flexible Manufacturing Strategies 
MECH,6337,001,,5,4,1,,,,,,,,,,,,,,,"Joshi, Bela","Amoori, Ali R",,,,,dal147080,,Systems Engineering  Architecture and Design 
MECH,6350,001,,1,7,3,3,1,,,,,,,,,,,1,,"Leem, Juyoung",,,,,,jxl230028,juyoung leem,Advanced Solid Mechanics 
MECH,6351,002,,12,2,,,,,,,,,,,,,,,,"Qian, Dong","Mysore Nagaraja, Kishore",,,,,dxq120430,dong qian,Finite Element Techniques I 
MECH,6354,001,,1,5,8,4,4,,,,,,,,,,,,,"Bernal Montoya, Rodrigo A",,,,,,rab160530,rodrigo bernal,Experimental Mechanics 
MECH,6370,001,,2,5,5,2,,1,,,,,,,,,,1,,"Yousefi, Kianoosh",,,,,,kxy220011,kianoosh yousefi,Incompressible Fluid Mechanics 
MECH,6374,001,,2,3,3,5,1,,1,,,,,2,,,,,,"Qin, Zhenpeng",,,,,,zxq140530,zhenpeng qin,Conductive and Radiative Heat Transfer 
MECH,6V29,002,,3,5,2,,,,,,,,,,,,,,,"Abbas, Waseem",,,,,,wxa210006,waseem abbas,Special Topics in Dynamic Systems and Control 
MECH,6V69,003,,19,3,,,,,,,,,,,,,,,,"Xu, Yanwen",,,,,,yxx230007,,Special Topics in Mechanics and Materials 
MECH,7000,001,,,,,,,,,,,,,,,,,1,70,"Qian, Dong",,,,,,dxq120430,dong qian,Seminar in Mechanical Engineering 
MECH,7392,001,,13,2,,,,,,,,,,1,,,,,,"Xu, Yanwen",,,,,,yxx230007,,Advanced Mathematics for Mechanical Engineers I 
MECO,6303,0W1,,13,12,8,5,5,,2,,,,,2,,,,6,,"Lewin, Peter",,,,,,plewin,peter lewin,Business Economics 
MECO,6303,501,,20,9,2,1,,,,,,,,,,,,,,"Lewin, Peter",,,,,,plewin,peter lewin,Business Economics 
MECO,6303,MBC,,15,15,7,2,,,,,,,,,,,,,,"Zentner, Alejandro","Botcha, Sumana",,,,,axz051000,alejandro zentner,
MECO,6303,MBP,,12,3,1,9,1,,,,,,,,,,,,,"Zentner, Alejandro","Botcha, Sumana",,,,,axz051000,alejandro zentner,
MECO,6303,X01,,3,9,3,1,1,,,,,,,,,,,2,,"Kiser, Stephen L",,,,,,slk012100,stephen kiser,
MECO,6345,001,,9,6,2,1,,,,,,,,,,,,,,"Cheung, Hung Yui",,,,,,phc220001,paul cheung,Advanced Managerial Economics 
MECO,7312,001,,13,9,3,,,,,,,,,,,,,,,"Chiong, Khai X",,,,,,kxc173030,khai chiong,Advanced Statistics and Probability 
MILS,180,101,,11,,,,,,,,,,,,,,,,,"Stevenson, Brian A",,,,,,bas240000,,Leadership Lab 
MIS,6009,001,,,,,,,,,,,,,,,,,,36,"Bellamy, Michelle",,,,,,mxb240062,michelle bellamy,
MIS,6009,091,,,,,,,,,,,,,,,,,,15,"Bellamy, Michelle",,,,,,mxb240062,michelle bellamy,
MIS,6302,001,,5,7,4,3,,,,,,,,,,,,,,"Gondhalekar, Vasant","Patel, Krushang P",,,,,vxg220085,vasant gondhalekar,Managing Digital Strategy 
MIS,6308,001,,20,22,16,4,,,,,,,,,,,,,,"Srikanth, Kannan","Duddu, Sravanthi",,,,,kxs018700,,System Analysis and Project Management 
MIS,6308,002,,20,13,7,8,3,3,6,,,,,,,,,,,"Raghunathan, Srinivasan","Yang, Yunxuan M",,,,,sraghu,srinivasan raghunathan,System Analysis and Project Management 
MIS,6308,003,,31,4,3,2,1,,,,,,,,,,,,,"Rogers-Purdy, Byron A","Patali, Krithika N",,,,,bap130130,,System Analysis and Project Management 
MIS,6308,004,,26,24,10,3,,,,,,,,,,,,,,"Sivaramakrishnan, Sriram","Sutaria, Anaysha Dimple",,,,,sxs230045,sriram sivaramakrishnan,System Analysis and Project Management 
MIS,6308,0W1,,34,7,9,10,,,,,,,,,,,,,,"Raghunathan, Srinivasan","Yang, Yunxuan M",,,,,sraghu,srinivasan raghunathan,System Analysis and Project Management 
MIS,6308,501,,14,16,11,5,1,1,,,,,,,,,,1,,"Ezhil, Zivan P","Patali, Krithika N",,,,,zxe220002,,System Analysis and Project Management 
MIS,6309,001,,21,10,8,10,,,,,,,,1,,,,,,"Lahiri, Atanu",,,,,,axl144730,atanu lahiri,Business Data Warehousing 
MIS,6309,002,,32,5,7,8,,3,,,,,,,,,,,,"Islam, Naser","Joshi, Khanjan D",,,,,nxi110630,naser islam,Business Data Warehousing 
MIS,6309,0W2,,18,2,12,9,1,3,,,,,,3,,,,1,,"Islam, Naser","Joshi, Khanjan D",,,,,nxi110630,naser islam,Business Data Warehousing 
MIS,6309,501,,24,3,13,9,1,3,1,,,,,1,,1,,,,"Islam, Naser","Joshi, Khanjan D",,,,,nxi110630,naser islam,Business Data Warehousing 
MIS,6309,503,,3,4,2,1,1,,3,,,,,,,,,,,"Paes, Antonio P",,,,,,app210006,antonio paes,Business Data Warehousing 
MIS,6309,SW1,,7,4,6,1,1,,,,,,,,,,,,,"Bradbury, Judd D","Raghu, Tarun",,,,,jdb101000,judd bradbury,
MIS,6313,501,,15,8,21,2,,,,,,,,,,,,,,"Mookerjee, Vijay S","Ghosh, Debapratim",,,,,vijaym,vijay mookerjee,Managing IT in the Analytics Age 
MIS,6313,5W1,,19,16,8,5,,,,,,,,,,,,,,"Sivaramakrishnan, Sriram","Sutaria, Anaysha Dimple",,,,,sxs230045,sriram sivaramakrishnan,Managing IT in the Analytics Age 
MIS,6313,MBP,,21,4,1,,,,,,,,,,,,,,,"Mookerjee, Vijay S","Ghosh, Debapratim",,,,,vijaym,vijay mookerjee,
MIS,6319,001,,10,,,,,,,,,,,,,,,,,"Thompson, Luell O","Gondkar, Piyush Anil",,,,,lot013000,luell thompson,Intelligent Enterprise Systems with SAP 
MIS,6326,0W1,,7,5,4,5,,,,,,,,,,,,1,,"Ryu, Young U","Bachkaniwala, Jayraj",,,,,ryoung,young ryu,Data Management 
MIS,6326,501,,3,5,4,3,,,,,,,,,,,,,,"Ryu, Young U","Bachkaniwala, Jayraj",,,,,ryoung,young ryu,Data Management 
MIS,6330,001,,15,20,5,9,,,1,,,,,,,,,,,"Lahiri, Atanu","Ghosh, Debapratim",,,,,axl144730,atanu lahiri,Cybersecurity Fundamentals 
MIS,6330,501,,16,13,6,9,,,,,,,,,,,,1,,"Lahiri, Atanu","Ghosh, Debapratim",,,,,axl144730,atanu lahiri,Cybersecurity Fundamentals 
MIS,6330,502,,4,7,4,4,2,2,1,,,,,,,,,1,,"Ivaschenko, Alex","Revalkar, Shreyas Sanjay",,,,,aii170030,alex ivaschenko,Cybersecurity Fundamentals 
MIS,6332,5W1,,16,,,,,,,,,,,,,,,,,"Thompson, Luell O","Patne, Saylee Pramod",,,,,lot013000,luell thompson,Intelligent Enterprise Systems Configurations and Implementation with SAP 
MIS,6333,501,,1,10,9,4,1,1,,,,,,,,,,,,"Shroff, Tejas N","Chilukuri, Dheeraj R",,,,,tns190000,tejas shroff,Digital Forensics and Incident Management 
MIS,6337,501,,4,3,2,3,2,,,,,,,,,,,,,"Mauriello, Joseph A","Tran, Bao G",,,,,jam151430,joseph mauriello,Information Technology Audit and Risk Management 
MIS,6341,001,,2,5,1,1,1,,,,,,,,,,,,,"Meng, Zixuan","Sarraf, Keshav",,,,,zxm200005,zixuan meng,Applied Machine Learning 
MIS,6341,501,,,4,5,1,,,,,,,,,,,,,,"Meng, Zixuan","Sarraf, Keshav",,,,,zxm200005,zixuan meng,Applied Machine Learning 
MIS,6344,001,,9,13,7,9,3,1,9,,,,,1,,,,,,"Maru, Vatsal K","Paluru, Vaishnavi",,,,,vkm220000,vatsal maru,Web Analytics 
MIS,6344,002,,3,13,5,9,5,,4,,,,,,,,,,,"Maru, Vatsal K","Paluru, Vaishnavi",,,,,vkm220000,vatsal maru,Web Analytics 
MIS,6344,0W1,,6,9,9,9,,,,,,,,,,,,,,"Mehra, Amit","Paluru, Vaishnavi",,,,,axm078200,amit mehra,Web Analytics 
MIS,6346,001,,11,4,8,1,,,,,,,,,,,,1,,"El-Youssef, Rami","Patel, Sakshi Jayesh",,,,,rxe200001,rami el youssef,Big Data 
MIS,6346,501,,9,9,7,1,1,,,,,,,,,,,,,"Kamalzadeh, Hossein","Patel, Sakshi Jayesh",,,,,hxk210085,hossein kamalzadeh,Big Data 
MIS,6346,503,,10,9,3,1,1,,,,,,,,,,,,,"El-khodari, Gasan E","Tiwari, Saksham",,,,,gxe051000,gasan elkhodari,Big Data 
MIS,6347,001,,9,4,2,3,,1,1,,,,,1,,,,,,"Bradbury, Judd D","Paluru, Vaishnavi",,,,,jdb101000,judd bradbury,AWS Cloud Analytics 
MIS,6349,001,,5,17,6,1,,,,,,,,,,,,1,,"Samant, Mandar","Dhanasekaran, Janani",,,,,mss190002,,Digital Consulting Project 
MIS,6349,003,,4,19,8,1,,,,,,,,,,,,,,"Samant, Mandar","Dhanasekaran, Janani",,,,,mss190002,,Digital Consulting Project 
MIS,6349,004,,5,5,4,5,4,,,,,,,,,,,,,"Garapaty, Ramesh S",,,,,,dal510243,,Digital Consulting Project 
MIS,6349,005,,1,16,18,4,,,,,,,,,,,,2,,"Shroff, Tejas N","Tailor, Sagar Rajeshbhai",,,,,tns190000,tejas shroff,Digital Consulting Project 
MIS,6356,002,,7,2,1,,,,,,,,,,,,,,,"Zhang, Zhe","Rangala, Sai Nikhel",,,,,zxz145430,,Business Analytics With R 
MIS,6356,004,,10,4,,,,,,,,,,,,,,,,"Zhang, Zhe","Rangala, Sai Nikhel",,,,,zxz145430,,Business Analytics With R 
MIS,6356,006,,8,1,,1,,,,,,,,,,,,,,"Zhang, Zhe","Rangala, Sai Nikhel",,,,,zxz145430,,Business Analytics With R 
MIS,6356,502,,5,1,5,6,,,,,,,,,,,,,,"Lee, Heeseung","Khan, Afnan Anwar",,,,,hxl220030,heeseung lee,Business Analytics With R 
MIS,6360,002,,19,13,14,6,3,1,1,,,,,,,,,,,"Thouin, Mark F","Rajasekar, Magesh",,,,,mxt083000,mark thouin,Agile Project Management 
MIS,6363,002,,15,16,5,6,1,1,1,,,,,,,,,,,"Song, Liugen",,,,,,lxs190018,liugen song,Cloud Computing Fundamentals 
MIS,6363,003,,15,5,4,3,2,,,,,,,,,,,,,"Pandian, Thiru","Nisthala, Venkat Bhargav",,,,,txp190010,thiru pandian,Cloud Computing Fundamentals 
MIS,6363,005,,23,27,5,3,,,,,,,,,,,,,,"Nasir, Kamal","Sivakumar, Nithesh",,,,,kxn152930,,Cloud Computing Fundamentals 
MIS,6363,S01,,6,6,2,2,,,,,,,,1,,,,,,"Raheem, Abdul",,,,,,axr122430,abdul raheem,
MIS,6368,001,,1,3,7,1,,,,,,,,,,,,,,"Thomas, Thomas K","Tailor, Sagar Rajeshbhai",,,,,dal194962,,Applied Cybersecurity Analytics and Risk Management 
MIS,6369,0W1,,9,3,2,3,2,1,,,,,,,,,,,,"Subramoniam, Ramesh","Nassa, Hardik",,,,,rxs179630,ramesh subramoniam,Supply Chain Software with SAP 
MIS,6369,501,,2,3,4,3,1,2,1,,,,,1,,,,,,"Subramoniam, Ramesh","Nassa, Hardik",,,,,rxs179630,ramesh subramoniam,Supply Chain Software with SAP 
MIS,6371,001,,2,1,5,3,,,,,,,,1,,,,,,"Islam, Naser","Joshi, Khanjan D",,,,,nxi110630,naser islam,SAP Cloud Analytics 
MIS,6375,502,,1,1,5,1,2,,,,,,,,,,,,,"Shermon, Anavir","Huang, Zhangfan",,,,,axs230255,anavir shermon,Technology and New Product Development 
MIS,6378,001,,12,14,9,6,5,3,1,,,,,,,,,,,"Thanawalla, Moyez","Rajasekar, Magesh",,,,,mst180005,moyez thanawalla,Customer Relationship Management with Salesforce 
MIS,6378,002,,21,12,8,9,3,1,3,,,,,,,,,1,,"Thanawalla, Moyez","Rajasekar, Magesh",,,,,mst180005,moyez thanawalla,Customer Relationship Management with Salesforce 
MIS,6380,001,,7,6,2,4,4,1,,,,,,1,,,,,,"Bradbury, Judd D","Raghu, Tarun",,,,,jdb101000,judd bradbury,Data Visualization 
MIS,6380,002,,13,17,17,5,1,1,2,,,,,,,,,,,"Islam, Naser","Rajendra, Chethan",,,,,nxi110630,naser islam,Data Visualization 
MIS,6380,0W1,,4,2,6,6,,1,2,,,,,3,,,,,,"Bradbury, Judd D","Raghu, Tarun",,,,,jdb101000,judd bradbury,Data Visualization 
MIS,6380,501,,16,22,9,9,,,,,,,,,,,,,,"Islam, Naser","Rajendra, Chethan",,,,,nxi110630,naser islam,Data Visualization 
MIS,6382,001,,9,4,10,4,6,5,6,,,,,,,,,,,"Mookerjee, Radha V","Acharya, Pratiksha Bhaskar",,,,,rvm019000,radha mookerjee,Object Oriented Programming in Python 
MIS,6382,002,,4,12,9,3,2,6,3,,,,,,,,,1,,"Mookerjee, Radha V","Acharya, Pratiksha Bhaskar",,,,,rvm019000,radha mookerjee,Object Oriented Programming in Python 
MIS,6382,003,,10,15,6,5,,,,,,,,,,,,,,"Neouchi, Rabih","Parmar, Hitarth J",,,,,rxn200012,rabih neouchi,Object Oriented Programming in Python 
MIS,6382,0W1,,7,25,13,,,,2,,,,,,,,,2,,"Mookerjee, Radha V","Acharya, Pratiksha Bhaskar",,,,,rvm019000,radha mookerjee,Object Oriented Programming in Python 
MIS,6382,501,,10,8,9,16,,,,,,,,,,,,,,"Neouchi, Rabih","Parmar, Hitarth J",,,,,rxn200012,rabih neouchi,Object Oriented Programming in Python 
MIS,6382,502,,9,11,15,7,,,,,,,,,,,,2,,"Neouchi, Rabih","Parmar, Hitarth J",,,,,rxn200012,rabih neouchi,Object Oriented Programming in Python 
MIS,6382,503,,27,17,5,1,,,,,,,,,,,,,,"Maru, Vatsal K","Mudunuri, Devamsh Varma",,,,,vkm220000,vatsal maru,Object Oriented Programming in Python 
MIS,6382,504,,8,4,6,3,,,,,,,,,,,,1,,"Neouchi, Rabih","Parmar, Hitarth J",,,,,rxn200012,rabih neouchi,Object Oriented Programming in Python 
MIS,6385,001,,11,1,2,1,1,,2,,,,,,,,,,,"Shekhar, Gaurav","Yadav, Abhishekkumar Rajaram",,,,,gxs150130,gaurav shekhar,Robotic Process Automation 
MIS,6389,001,,17,3,1,2,5,,,,,,,,,,,,,"Calisir, Engin","Sivakumar, Nithesh",,,,,exc030100,engin calisir,AWS Cloud Solution Architecture 
MIS,6392,0W1,,4,5,3,4,1,,,,,,,,,,,,,"Mehra, Amit","Vissapragada, Ramya Rajeswari",,,,,axm078200,amit mehra,Causal Analytics and A B Testing 
MIS,6393,001,,8,5,2,3,,,,,,,,,,,,,,"Bose, Ashim","Khan, Afnan Anwar",,,,,axb230208,ashim bose,Foundations of Digital Product Management 
MIS,6393,002,,9,6,1,3,2,1,,,,,,,,,,,,"Bose, Ashim","Khan, Afnan Anwar",,,,,axb230208,ashim bose,Foundations of Digital Product Management 
MIS,6393,003,,10,11,1,4,,,,,,,,,,,,,,"Bose, Ashim","Khan, Afnan Anwar",,,,,axb230208,ashim bose,Foundations of Digital Product Management 
MIS,6393,004,,5,18,18,,,6,12,,,,,,,,,,,"Lowe, Florence","Dhande, Pratik V",,,,,fxl210009,florence lowe,Foundations of Digital Product Management 
MIS,6V98,001,,,,,,,,,,,,,,,,,,102,"Bellamy, Michelle",,,,,,mxb240062,michelle bellamy,
MIS,6V98,091,,,,,,,,,,,,,,,,,,17,"Bellamy, Michelle",,,,,,mxb240062,michelle bellamy,
MKT,3300,001,12,32,11,3,1,1,,,,,,,,,,,,,"Egeland, Rita E",,,,,,rxb154430,rita bargerhuff egeland,Principles of Marketing 
MKT,3300,002,26,7,9,14,,,,1,,,,,,,,,,,"Madan, Anmol",,,,,,axm200248,anmol madan,Principles of Marketing 
MKT,3300,003,,16,28,11,5,,,1,,,,,,,,,,,"Kim, Seung Mok",,,,,,sxk200267,seung mok kim,Principles of Marketing 
MKT,3300,004,19,10,13,10,1,2,,1,,,,,,,,,,,"Miao, Jin",,,,,,jxm190071,,Principles of Marketing 
MKT,3300,005,45,4,4,4,1,,,,,,,,1,,,,,,"Saremi, Ehsan",,,,,,exs151030,ehsan saremi,Principles of Marketing 
MKT,3300,006,,8,5,9,9,11,4,4,2,2,,1,,,,,1,,"Wu, Fang","Shah, Sarjil Premal",,,,,fxw052000,fang wu,Principles of Marketing 
MKT,3300,007,12,16,4,8,10,6,,,,1,,,1,,,,1,,"Mamadehussene, Samir","Kim, Changwon",,,,,sxm200118,samir mamadehussene,Principles of Marketing 
MKT,3300,008,10,23,8,8,4,2,,1,2,,,,1,,,,,,"Mamadehussene, Samir","Kim, Changwon",,,,,sxm200118,samir mamadehussene,Principles of Marketing 
MKT,3300,009,1,7,10,12,11,6,2,7,2,1,,,1,,,,,,"Wu, Fang","Shah, Sarjil Premal",,,,,fxw052000,fang wu,Principles of Marketing 
MKT,3300,010,3,9,11,11,8,4,,,,,,,,,,,,,"Lim, Taewook",,,,,,txl190020,taewook lim,Principles of Marketing 
MKT,3300,012,,1,9,11,6,9,6,1,1,1,,1,1,,,,1,,"Kirk-Rolley, Lori",,,,,,lxk230030,lori kirk rolley,Principles of Marketing 
MKT,3300,013,,6,2,5,12,,6,4,1,3,1,,,,,,2,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Principles of Marketing 
MKT,3300,0W1,,20,14,6,9,1,2,3,,,,,,,,,,,"Pahwa, Parneet","Dudeja, Shivika","Patangay, Shivani",,,,pxp030100,parneet pahwa,Principles of Marketing 
MKT,3300,0W2,,10,12,8,5,9,2,4,,,,,1,,,,2,,"Wu, Fang","Yu, Tongpu",,,,,fxw052000,fang wu,Principles of Marketing 
MKT,3300,0W3,,7,6,6,11,5,7,5,,1,2,1,1,,,,2,,"Wu, Fang","Yu, Tongpu",,,,,fxw052000,fang wu,Principles of Marketing 
MKT,3300,501,,10,,7,12,3,7,9,2,4,2,,1,,,,1,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Principles of Marketing 
MKT,3300,502,4,7,8,6,9,1,,,,,,,2,,,,1,,"Mabruk, Zayd N",,,,,,znm071000,zayd mabruk,Principles of Marketing 
MKT,3320,001,,5,5,10,18,11,5,2,,,,,,,,,,,"Wu, Fang","Yu, Tongpu",,,,,fxw052000,fang wu,Product and Brand Management 
MKT,3330,001,8,5,5,2,3,2,,1,,,,1,1,,,,,,"Amirpour, Semiramis",,,,,,sxa130731,semiramis amirpour,Introduction to Professional Selling 
MKT,3330,002,,2,4,3,4,1,1,1,2,,1,,3,,,,1,,"Dale, Anita K",,,,,,akd240002,anita dale,Introduction to Professional Selling 
MKT,3330,003,2,6,10,5,2,1,,,1,,,,2,,,,,,"Amirpour, Semiramis",,,,,,sxa130731,semiramis amirpour,Introduction to Professional Selling 
MKT,3330,004,6,8,10,1,2,1,2,,,,,,,,,,,,"Amirpour, Semiramis",,,,,,sxa130731,semiramis amirpour,Introduction to Professional Selling 
MKT,3330,005,,3,6,2,8,1,,5,,1,,,1,,,,,,"Dale, Anita K",,,,,,akd240002,anita dale,Introduction to Professional Selling 
MKT,3330,006,10,6,1,3,3,2,1,,,,,1,1,,,,2,,"Amirpour, Semiramis",,,,,,sxa130731,semiramis amirpour,Introduction to Professional Selling 
MKT,3340,001,,4,1,7,14,2,9,3,1,,,,,,,,1,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Marketing Research 
MKT,3340,501,12,26,17,6,1,,,,,1,,,,,,,,,"Hudelot, Loretta",,,,,,lfh170000,loretta hudelot,Marketing Research 
MKT,4090,091,,,,,,,,,,,,,,10,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,4330,001,5,8,11,5,,3,2,1,,,,1,,,,,,,"Clifton, Scott W",,,,,,sxc180077,scott clifton,Digital and Internet Marketing 
