Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
HONS,3199,HN5,,14,,,,,,,,,1,,,,,,,0,"Nguyen, Josef D",,,,,,jdn160330,josef nguyen,Collegium V Honors Readings 
HONS,3199,HN7,4,4,3,,2,1,,,,,,,,,,,,1,"Murphy, Jessica C",,,,,,jxm092000,jessica murphy,Collegium V Honors Readings 
HONS,3199,HN3,7,1,,,3,,,,,,,,1,,,,,0,"Amato, Lawrence A",,,,,,laa062000,lawrence amato,Collegium V Honors Readings 
HONS,3199,HN6,6,4,,,1,,,,,,,,1,,,,,0,"Veras de Souza, Christine",,,,,,cxv180000,christine veras de souza,Collegium V Honors Readings 
HONS,3199,HN2,,13,,,,,,,,,,,,,,,,0,"Stefan, Mihaela C",,,,,,mci071000,mihaela stefan,Collegium V Honors Readings 
HONS,3199,HN8,,13,,,,,,,,,,,,,,,,0,"Stone, Marvin J","Kratz, Dennis M",,,,,mjs150030,,Collegium V Honors Readings 
HONS,3199,H10,1,9,,1,1,,,2,,,,,,,,,,0,"Murchison, David F",,,,,,dfm100020,david murchison,Collegium V Honors Readings 
HONS,3199,H11,14,,,,,,,,,,,,,,,,,0,"Gassensmith, Jeremiah J",,,,,,jjg130230,jeremiah gassensmith,Collegium V Honors Readings 
HONS,3199,HN9,14,,,,,,,,,,,,,,,,,0,"Scotch, Richard K",,,,,,scotch,richard scotch,Collegium V Honors Readings 
HONS,3199,HN4,4,11,,,,,,,,,,,,,,,,1,"Wilson, Michael L",,,,,,mwilson,michael wilson,Collegium V Honors Readings 
HUMA,3351,1,3,10,,1,,,,,,,,,,,,,,0,"Anjum, Zafar",,,,,,zxa110730,zafar anjum,Introduction to Islamic Culture 
IMS,3310,6,,14,5,7,9,5,4,2,,,,,1,,,,,1,"Liu, Yilin",,,,,,yxl190091,yilin liu,International Business 
IMS,3310,7,,9,18,11,6,3,1,,,,,,,,,,,0,"Wang, Jiyu",,,,,,jxw180000,jiyu wang,International Business 
IMS,3310,8,,21,11,4,7,5,,,,,,,,,,,,0,"Zydorek, Hubert","Vora, Rushabh Uday",,,,,hxz120930,hubert zydorek,International Business 
IMS,3310,4,,18,18,15,6,1,,,2,,,,,,,,,0,"Shen, Jia",,,,,,jxs190079,jia shen,International Business 
IMS,3310,5,,9,2,10,10,3,3,9,,,4,1,5,,,,,4,"Henderson, Thomas C",,,,,,txh093000,tom henderson,International Business 
IMS,3310,11,,3,10,12,17,12,3,1,,,,1,1,,,,,0,"Tsang, Wing K","Deng, Shu",,,,,wkt071000,wing tsang,International Business 
IMS,3310,501,1,16,2,3,14,,1,10,,,7,,3,,,,,3,"Henderson, Thomas C",,,,,,txh093000,tom henderson,International Business 
IMS,3310,10,4,6,2,6,7,1,,2,1,,2,,6,,,,,7,"Levine, Shahal S","Kanakamedala, Maanvitha","Viveka Moorthy, Saranya",,,,ssl140530,sheen levine,International Business 
IMS,3310,9,5,7,4,9,5,3,4,4,,,,,1,,,,,4,"Levine, Shahal S","Kanakamedala, Maanvitha","Viveka Moorthy, Saranya",,,,ssl140530,sheen levine,International Business 
IMS,3310,2,,8,4,13,7,6,5,2,1,,,,,,,,,1,"Woldu, Habte G","Pandey, Vishvesh B",,,,,wolduh,habte woldu,International Business 
IMS,3310,502,,1,3,12,10,14,3,4,,,,,,,,,,0,"Tsang, Wing K","Deng, Shu",,,,,wkt071000,wing tsang,International Business 
IMS,3310,3,,7,3,17,10,11,5,3,,,,,1,,,,,1,"Woldu, Habte G","Pandey, Vishvesh B",,,,,wolduh,habte woldu,International Business 
IMS,4330,1,,4,7,7,11,1,1,,1,,,,1,,,,,1,"Zydorek, Hubert","Vora, Rushabh Uday",,,,,hxz120930,hubert zydorek,Global Human Resource Management 
IMS,4335,501,,9,24,26,19,17,9,8,3,,,,,,,,,2,"Wright, Robert G","Fickel, Mary","Tan, Xiaowen",,,,rgw091000,robert wright,Social Sector Entrepreneurship and Community Engagement 
IMS,4350,1,,8,4,2,2,,1,1,1,,,,,,,,,0,"Zydorek, Hubert","Vora, Rushabh Uday",,,,,hxz120930,hubert zydorek,Global Market Entry Strategies 
IMS,4373,501,,17,17,5,7,,,,,,,,1,,,,,0,"Zydorek, Hubert","Vora, Rushabh Uday",,,,,hxz120930,hubert zydorek,Global Strategy 
IMS,6254,X91,,13,,5,,,,,,,,,,,,,,0,"Foster Brady, Pamela",,,,,,,pamela foster brady,
IMS,6304,XS1,,14,4,4,1,,,,,,,,,,,,,1,"Kiser, Stephen L",,,,,,slk012100,stephen kiser,
IMS,6304,501,,7,8,14,10,6,,,,,,,,,,,,0,"Woldu, Habte G","Pandey, Vishvesh B",,,,,wolduh,habte woldu,International Business Management 
IMS,6304,0W1,,10,10,19,9,2,3,,,,,,,,,,,0,"Woldu, Habte G","Pandey, Vishvesh B",,,,,wolduh,habte woldu,International Business Management 
IMS,6345,GW1,,5,5,6,3,4,1,1,,,,,,,,,,0,"Solomon, Lawrence N",,,,,,,lawrence solomon,
IMS,6365,0W1,,11,23,13,5,4,1,,,,,,,,,,,2,"Woldu, Habte G","Pandey, Vishvesh B",,,,,wolduh,habte woldu,Cross-Cultural Management Analysis 
IMS,6381,5W1,,11,13,8,4,5,,,,,,,,,,,,0,"Skuza, Agnieszka","Katakam, Divya Bala Sunaina",,,,,axo027000,agnieszka olsztynska,Managing Global Teams 
IMS,3V92,0S1,,14,,,,,,,,,,,,,,,,0,"Zydorek, Hubert","Vora, Rushabh Uday",,,,,hxz120930,hubert zydorek,Regional Management Area Studies  Western Europe 
IMS,6V92,0S1,,26,,,,,,,,,,,,,,,,0,"Alborz, Shawn",,,,,,sxa063000,shawn alborz,Regional Area Studies  Western Europe 
IMS,6V92,0S2,,32,6,1,,,,,,,,,,,,,,0,"Powell, Monica S","Shatz, Lisa B",,,,,msp073000,monica powell,Regional Area Studies  Western Europe 
IPEC,4375,1,,2,4,,2,,,3,,,1,,2,,,,,1,"Fass, Simon M",,,,,,fass,simon fass,Benefit-Cost Analysis 
ISAH,2188,101,8,,,1,,,,,,,,,,,,,1,0,"Roberts, Jazzmyn C",,,,,,jcr210003,,Enrichment in the Arts and Humanities 
ISIS,3312,1,,3,,3,2,,2,5,,,3,,3,,,,,0,"Wissinger, Tonja",,,,,,twissin,tonja wissinger,Women in Management 
ISIS,3335,0W1,3,6,10,4,2,2,,,,,1,,1,,,,,1,"Rosa, Jonathan",,,,,,jxr172530,jonathan rosa,United States and East Asia 
ISIS,4303,1,,9,4,8,8,,1,,,,2,,3,,,,,0,"Werhnyak, Larissa",,,,,,lxw163630,larissa werhnyak,Business  Law and Culture 
ISIS,4310,1,27,2,,1,,,,,,,,,,,,,,0,"Aubrey, Lea E",,,,,,lec110030,lea aubrey,Health Strategy for Multicultural Populations 
ISNS,2359,1,1,13,14,9,11,3,1,4,,2,1,4,4,,,,,3,"Griffin, William R","Putri, Gabriella E",,,,,griffin,william griffin,Earthquakes and Volcanoes 
ISNS,2359,0W2,184,45,20,19,14,13,4,12,4,3,10,4,10,,,,,5,"Pirouz, Mortaza","Putri, Gabriella E",,,,,mxp180004,mortaza pirouz,Earthquakes and Volcanoes 
ISNS,2359,0W1,279,31,26,17,12,8,4,1,4,,1,3,4,,,,,4,"Pujana, Ignacio",,,,,,pujana,ignacio pujana,Earthquakes and Volcanoes 
ISNS,2366,1,2,2,5,5,5,,,5,,,1,1,,,,,,1,"McCauley, Steven",,,,,,sxm165131,steven mccauley,Global Climate Change 
ISNS,2367,0W2,50,146,59,29,25,12,6,6,1,1,3,1,8,,,,,4,"Pirouz, Mortaza","Chen, Yu",,,,,mxp180004,mortaza pirouz,The Oceans 
ISNS,2367,0W1,131,124,45,18,23,13,1,5,3,1,,6,7,,,,,4,"Pujana, Ignacio",,,,,,pujana,ignacio pujana,The Oceans 
ISNS,2368,1,6,6,6,7,12,6,2,5,1,2,,,4,,,,,2,"McCauley, Steven","Bhattacharjee, Koustubh",,,,,sxm165131,steven mccauley,Weather and Climate 
ISNS,3373,1,3,6,4,4,8,5,2,8,3,,,,,,,,,0,"Khan, Amena L","Fernando, Bharana A",,,,,axk140130,amena khan,Our Nearest Neighbors in the Sky 
ITSS,3300,505,,28,,4,9,4,6,1,,,4,,3,,,,,1,"Franson, Robert","Anil Kumar, Athira",,,,,rcf160130,robert franson,Information Technology for Business 
ITSS,3300,506,,27,6,7,11,5,,1,1,1,,,1,,,,,0,"Owens, Sean M","Malviya, Shwetal",,,,,smo150330,sean owens,Information Technology for Business 
ITSS,3300,7,,16,,12,20,10,,2,1,,1,,1,,,,,0,"Bose, Ranavir","Jasti, Gnaneshwar",,,,,rxb132730,ranavir bose,Information Technology for Business 
ITSS,3300,501,3,5,5,14,13,9,8,1,,,,,1,,,,,4,"Young, John G","George, Teffy Annie","Kaamra, Radhika",,,,jgy190000,john young,Information Technology for Business 
ITSS,3300,1,,10,24,16,5,6,,1,2,1,,,,,,,,0,"Bodeker, Alison J","Sehgal, Shirin",,,,,ajb190003,alison bodeker,Information Technology for Business 
ITSS,3300,5,,6,16,7,14,10,1,7,3,,1,,,,,,,0,"Stephens, Timothy G","Singla, Priyanka",,,,,tgs170130,timothy stephens,Information Technology for Business 
ITSS,3300,502,5,7,5,8,7,2,8,3,4,1,2,2,4,,,,,0,"Neal, Angela","Padhiar, Meet Vinod",,,,,aan052000,angela neal,Information Technology for Business 
ITSS,3300,3,2,8,9,12,8,7,5,3,2,2,,,1,,,,,0,"Hanifiafshar, Sharmin","Gudimella, Sai Divya",,,,,sxh200031,sharmin hanifiafshar,Information Technology for Business 
ITSS,3300,504,3,3,8,6,8,8,2,3,5,2,1,,8,,,,,2,"Hanifiafshar, Sharmin","Ashok Kumar, Monika",,,,,sxh200031,sharmin hanifiafshar,Information Technology for Business 
ITSS,3300,507,,,11,11,8,8,5,3,3,1,,2,5,,,,,2,"Bodeker, Alison J","Jadhav, Mahesh M",,,,,ajb190003,alison bodeker,Information Technology for Business 
ITSS,3300,4,,4,8,8,13,13,6,3,,1,,2,1,,,,,2,"Shrivastava, Prakash C",,,,,,pcs130130,prakash shrivastava,Information Technology for Business 
ITSS,3300,2,,5,5,13,16,11,4,4,2,1,,1,,,,,,1,"Shrivastava, Prakash C",,,,,,pcs130130,prakash shrivastava,Information Technology for Business 
ITSS,3300,6,,2,4,7,10,6,10,12,4,2,,,3,,,,1,2,"Shrivastava, Prakash C",,,,,,pcs130130,prakash shrivastava,Information Technology for Business 
ITSS,3300,503,,8,5,10,16,6,9,,2,,2,1,4,,,,,0,"Hansen, Atanas Y","Cai, Shuzhang",,,,,ayt061000,atanas hansen,Information Technology for Business 
ITSS,3300,8,,19,13,9,10,6,2,3,,,,,1,,,,,1,"Hansen, Atanas Y","Cai, Shuzhang",,,,,ayt061000,atanas hansen,Information Technology for Business 
ITSS,3300,HON,,27,16,17,14,2,,3,1,,2,,,,,,,0,"Stephens, Timothy G","Singla, Priyanka",,,,,tgs170130,timothy stephens,
ITSS,3311,501,4,3,6,6,7,4,7,4,,,1,,1,,,,,0,"Ozdemir, Dicle Yagmur",,,,,,dxo170430,dicle ozdemir,Introduction to Programming 
ITSS,3311,3,10,8,11,7,6,6,2,4,,2,,,1,,,,,2,"Tang, Ping",,,,,,pxt170008,ping tang,Introduction to Programming 
ITSS,3311,0W1,19,,12,13,7,3,1,,1,,,,1,,,,,2,"Khan, Masudal H","Pawar, Raybhan Sanjay",,,,,mhk190001,masudal khan,Introduction to Programming 
ITSS,3311,2,33,10,9,7,3,1,,,,,,,1,,,,,0,"Zhang, Hong",,,,,,hxz180033,hong zhang,Introduction to Programming 
ITSS,3311,1,6,9,6,7,5,5,7,5,2,,,2,,,,,,1,"Xie, Si",,,,,,sxx170008,si xie,Introduction to Programming 
ITSS,3312,1,4,5,8,4,15,7,4,7,,,,,1,,,,,1,"Ozdemir, Dicle Yagmur",,,,,,dxo170430,dicle ozdemir,Object-Oriented Programming 
ITSS,3312,501,3,34,10,5,2,2,,1,,,1,,1,,,,,0,"Luo, Ning",,,,,,nxl180000,ning luo,Object-Oriented Programming 
ITSS,3390,1,9,12,8,8,9,4,2,1,1,,1,1,1,,,,,2,"Neal, Angela","Padhiar, Meet Vinod",,,,,aan052000,angela neal,Web Design and Development for Business Applications 
ITSS,4300,1,,10,10,8,5,8,5,9,3,,2,,,,,,,0,"Pandian, Thiru","Lohia, Varun",,,,,txp190010,thiru pandian,Database Fundamentals 
ITSS,4300,0W1,,6,8,6,9,8,5,7,2,3,4,,,,,,,2,"Owens, Dawn M","Lohia, Varun",,,,,dmo130130,dawn owens,Database Fundamentals 
ITSS,4300,501,15,12,10,7,6,3,2,2,3,,1,,1,,,,,3,"Perry, Christopher","Lohia, Varun","Kaamra, Radhika",,,,cmp160130,christopher perry,Database Fundamentals 
ITSS,4301,501,1,4,3,1,2,3,2,,,,1,,,,,,,0,"Hagen, John","Sirsat, Disha",,,,,jch013200,john hagen,Database Systems 
ITSS,4330,501,5,10,8,7,11,6,6,4,2,,1,,,,,,,0,"Khan, Taimur A","Liu, Yihong",,,,,txk123530,taimur khan,Systems Analysis and Design 
ITSS,4330,1,,15,3,9,12,1,1,4,,,1,,,,,,,1,"Stephens, Timothy G","Paruchuri, Raga Rasagna",,,,,tgs170130,timothy stephens,Systems Analysis and Design 
ITSS,4330,2,,10,12,12,6,5,2,,1,,,,1,,,,,0,"Samant, Mandar","Sasivala Kantharaju, Mallikarjuna Swamy",,,,,mss190002,,Systems Analysis and Design 
ITSS,4340,1,,6,3,6,16,,2,8,1,1,1,,2,,,,,1,"Thompson, Luell O","Samal, Purnima",,,,,lot013000,luell thompson,
ITSS,4343,1,,,1,3,3,2,4,4,2,,,2,2,,,,,0,"Subramoniam, Ramesh","Patel, Afroz I",,,,,rxs179630,ramesh subramoniam,Integrated SCM Information Systems 
ITSS,4351,1,,25,9,8,7,4,,,3,1,2,,1,,,,,0,"Shekhar, Gaurav","Shanthakumara, Shukla H",,,,,gxs150130,gaurav shekhar,Foundations of Business Intelligence 
ITSS,4351,501,,9,9,11,10,3,4,1,,,,,1,,,,,0,"Baig, Juveria I","Singla, Priyanka",,,,,jxb129230,juveria baig,Foundations of Business Intelligence 
ITSS,4351,2,,7,8,20,4,10,2,,3,1,,,,,,,,0,"Pandian, Thiru","Vyas, Amish",,,,,txp190010,thiru pandian,Foundations of Business Intelligence 
ITSS,4352,2,,18,16,11,6,2,3,1,,,1,,1,,,,,1,"Maru, Vatsal K","Jain, Rashi",,,,,vkm220000,vatsal maru,Introduction to Web Analytics 
ITSS,4352,1,,9,12,10,15,7,4,1,1,,,,,,,,,0,"Maru, Vatsal K","Jain, Rashi",,,,,vkm220000,vatsal maru,Introduction to Web Analytics 
ITSS,4353,1,,3,9,7,14,7,8,2,,,,1,2,,,,,2,"Shrivastava, Prakash C","Naikwade, Durgeshwari P",,,,,pcs130130,prakash shrivastava,Business Analytics 
ITSS,4354,1,15,5,1,7,9,5,4,,,,,,3,,,,,0,"Bradbury, Judd D","Kunwar, Poorwa",,,,,jdb101000,judd bradbury,Advanced Big Data Analytics 
ITSS,4355,1,,5,15,9,5,5,2,1,,,,,,,,,,1,"Baig, Juveria I","Singla, Priyanka",,,,,jxb129230,juveria baig,Data Visualization 
ITSS,4360,1,6,10,16,7,2,11,3,1,3,1,,,,,,,,0,"Ginevich, Rostislav A","Sasivala Kantharaju, Mallikarjuna Swamy",,,,,rxg172930,rostislav ginevich,Network and Information Security 
ITSS,4360,501,,7,12,12,8,4,,3,,1,,,,,,,,1,"Thirumalai, Nambi D","Gudimella, Sai Divya",,,,,ndt180001,nambi thirumalai,Network and Information Security 
ITSS,4360,2,1,25,13,13,6,1,,,,,,,,,,,,0,"Howe, Nathaniel M","Gudimella, Sai Divya",,,,,nxh141030,nate howe,Network and Information Security 
ITSS,4362,501,3,7,8,7,12,9,6,4,3,,,,,,,,,1,"Khan, Taimur A","Liu, Yihong",,,,,txk123530,taimur khan,Cybersecurity Governance 
ITSS,4370,501,4,7,8,4,1,1,6,1,3,1,,,1,,,,,0,"Zareen, Ismat","George, Teffy Annie",,,,,ixz130130,ismat zareen,Information Technology Infrastructure 
ITSS,4370,1,,2,5,2,10,10,3,6,4,1,,1,3,,,,,4,"Hefley, William E","George, Teffy Annie",,,,,weh150130,william hefley,Information Technology Infrastructure 
ITSS,4370,502,5,7,7,8,15,4,6,5,1,,,,1,,,,,0,"Young, John G",,,,,,jgy190000,john young,Information Technology Infrastructure 
ITSS,4371,1,7,3,5,9,8,8,3,3,3,1,2,,,,,,,0,"Zareen, Ismat","Walia, Vishesh",,,,,ixz130130,ismat zareen,Cloud Computing with AWS 
ITSS,4380,1,15,23,,5,1,,,,,,,,3,,,,,0,"Wu, Lidong","Lohia, Varun",,,,,lxw097120,lidong wu,Advanced Database Management 
ITSS,4381,1,13,21,20,3,1,4,3,,,,,,,,,,,0,"Zhu, Wangsheng",,,,,,zxw180001,wangsheng zhu,Object Oriented Programming with Python 
ITSS,4381,501,,14,7,8,10,5,2,5,1,3,2,,,,,,,0,"Maru, Vatsal K","Jhunjhunwala, Shaiba",,,,,vkm220000,vatsal maru,Object Oriented Programming with Python 
ITSS,4382,1,,2,3,5,1,2,,,,,,,,,,,,0,"Wu, Lidong","Ashok Kumar, Monika",,,,,lxw097120,lidong wu,Applied Artificial Intelligence Machine Learning 
ITSS,4395,1,,42,,,9,,,,,,,,,,,,,0,"Parks, David",,,,,,dxp153830,david parks,Capstone Senior Project - Information Systems 
ITSS,4395,502,37,9,5,1,1,,,,,,,,,,,,,0,"Pandey, Naresh K",,,,,,nkp210001,naresh pandey,Capstone Senior Project - Information Systems 
ITSS,4V95,1,,3,4,3,,9,,1,2,1,,,1,,,,,1,"Pandian, Thiru","Ashok Kumar, Monika",,,,,txp190010,thiru pandian,Seminar Series in Information Systems 
JAPN,1311,1,3,4,4,2,1,2,1,1,,,,,,,,,,1,"Hoki, Chieko",,,,,,cxh190009,chieko hoki,Beginning Japanese I 
JAPN,1312,2,1,3,3,2,1,,,,,,,,,,,,,0,"Evans, Leonard W",,,,,,lwe210000,,Beginning Japanese II 
JAPN,2311,1,4,3,3,,1,,,1,,,,,,,,,,0,"Hoki, Chieko",,,,,,cxh190009,chieko hoki,Intermediate Japanese I 
JAPN,2312,1,1,,3,5,,,2,1,,,,,,,,,,0,"Hoki, Chieko",,,,,,cxh190009,chieko hoki,Intermediate Japanese II 
KORE,1311,2,7,6,2,4,1,3,,,,,,,,,1,,,0,"Jeong, Hyejeong",,,,,,hxj210002,hyejeong jeong,Beginning Korean I 
KORE,1311,1,5,5,8,,2,,,,,,,,,,,,,1,"Jeong, Hyejeong",,,,,,hxj210002,hyejeong jeong,Beginning Korean I 
KORE,1312,1,,3,4,1,3,2,,,,,,,1,,,,,3,"Bang, Hwaja",,,,,,hxb220034,,Beginning Korean II 
KORE,2311,1,,6,1,2,,1,,,,,,,,,,,,0,"Bang, Hwaja",,,,,,hxb220034,,Intermediate Korean I 
LIT,1301,HN1,10,6,,3,,,,,,,,,,,,,,0,"Brewer, Kenneth L",,,,,,klb092000,kenneth brewer,Introduction to Literature 
LIT,1301,1,19,11,5,23,12,7,3,1,1,,,,,,,,,1,"Ingrao, Peter J","Yang, Dawn D","D'Monte, Nikita",,,,jingrao,peter ingrao,Introduction to Literature 
LIT,1301,2,20,15,12,27,16,9,4,1,,,,1,3,,,,,0,"Ingrao, Peter J","D'Monte, Nikita","Yang, Dawn D",,,,jingrao,peter ingrao,Introduction to Literature 
LIT,2320,1,6,3,2,2,3,,1,,,,,,,,,,,0,"Brewer, Kenneth L",,,,,,klb092000,kenneth brewer,Survey A  Literature in English 
LIT,2331,4,,3,5,4,7,3,1,4,2,2,,1,3,,,,,0,"Cox, Gavin L",,,,,,glc016100,gavin cox,Introduction to World Literature 
LIT,2331,5,3,22,3,1,1,,,,1,,,1,3,,,,,0,"Almuthaybiri, Abdulaziz",,,,,,axa174232,,Introduction to World Literature 
LIT,2331,3,,2,4,4,4,1,,,,1,1,1,1,,,,,2,"Suller, Cristian Carlo L",,,,,,cls180002,cristian suller,Introduction to World Literature 
LIT,2331,501,7,5,1,1,1,,2,1,2,,,,1,,,,,2,"Sonnier, Jonathan D",,,,,,jsonnier,jonathan sonnier,Introduction to World Literature 
LIT,2331,2,2,5,4,3,,,,1,4,1,2,,2,,,,,4,"Aljararwa, Rasha",,,,,,rxa150230,rasha aljararwa,Introduction to World Literature 
LIT,2331,1,8,5,4,2,6,,,3,,,,,1,,,,,0,"Hasan, Syeda Nadia",,,,,,sxh190004,syeda hasan,Introduction to World Literature 
LIT,2350,1,4,8,2,,,,,1,,,,,,,,,,0,"Brewer, Kenneth L",,,,,,klb092000,kenneth brewer,Close Reading 
LIT,2350,2,,2,1,2,3,2,1,,,,,,1,,,,,0,"Cotter, Sean J",,,,,,sjc010100,sean cotter,Close Reading 
LIT,3300,1,2,6,3,,,1,,1,,,,,,,,,,0,"Riley, Kristin N",,,,,,knr091000,kristin riley,Western Literary Tradition 
LIT,3317,1,16,38,26,7,7,1,,3,2,,,,3,,,,,1,"Brewer, Kenneth L","Gu, Jiajia",,,,,klb092000,kenneth brewer,The Literature of Fantasy 
LIT,3319,1,,7,4,,2,1,,1,,,,,,,,,,0,"Riley, Kristin N",,,,,,knr091000,kristin riley,Contexts 
LIT,3319,501,11,,2,,,1,,,,,1,,1,,,,,0,"Ingrao, Peter J",,,,,,jingrao,peter ingrao,Contexts 
LIT,3319,2,1,1,4,4,,,,,,,,,1,,,,,1,"Gu, Ming D",,,,,,mdg073000,ming dong gu,Contexts 
LIT,3330,0W1,2,5,4,,2,2,1,4,2,,2,,2,,,,,0,"Allen, Janet",,,,,,jxa230004,,Linguistics 
LIT,3337,1,,1,2,4,1,2,1,,,,,1,1,,,,,0,"Cotter, Sean J",,,,,,sjc010100,sean cotter,Comparisons 
LIT,3338,1,,1,1,3,7,,,,,,,,2,,,,,1,"Brecheisen, Davis",,,,,,dxs200022,davis brecheisen,Literary Theory and Aesthetic Philosophy 
LIT,3339,1,2,8,4,,,,,1,,,,,,,,,,0,"Riley, Kristin N",,,,,,knr091000,kristin riley,Writing Literary Studies 
LIT,4329,1,,12,,2,,,,,,,,,1,,,,,0,"Wang, Mai",,,,,,mxw220014,mai wang,Single Author 
LIT,4329,2,8,2,3,,,,,,,,,,1,,,,,1,"Ingrao, Peter J",,,,,,jingrao,peter ingrao,Single Author 
LIT,6300,501,,5,1,1,1,,,,,,,,2,,,,,0,"Brecheisen, Davis",,,,,,dxs200022,davis brecheisen,Proseminar in Literary Studies 
LIT,6304,1,,8,1,,2,,,1,,,,,,,,,,0,"Wang, Mai",,,,,,mxw220014,mai wang,Literary Themes 
LIT,6315,1,,4,1,3,,,,,,,,,1,,,,,3,"Gu, Ming D",,,,,,mdg073000,ming dong gu,Literary and Critical Theory 
LIT,6320,1,,6,4,,,,,,,,,,,,,,,0,"Stone, Naomi S",,,,,,nxs190033,nomi stone,Poetry Workshop 
LIT,6321,1,,8,1,2,,,,,,,,,,,,,,0,"Ogbaa, Maurine",,,,,,mxo210004,maurine ogbaa,Fiction Workshop 
LIT,7300,501,,8,2,1,1,,,,,,,,,,,,,0,"Hatfield, Charles D",,,,,,cxh074100,charles hatfield,Academic Writing Workshop 
MAS,6102,97,,,,,,,,,,,,,2,58,,,,0,"Manoogian, Peter","Cirilo, Jason M","Mukherjee, Rahul","Mahindrakar, Anish A","Bohari, Murtuza H","Purohit, Chhayansh",jmc180002,jason cirilo,Professional Development 
MAS,6102,SW1,,,,,,,,,,,,,1,50,,,,0,"Kim, Tommy C","Anand, Chetana","Phalak, Aishwarya Mahesh",,,,,tommy kim,
MAS,6102,54,,,,,,,,,,,,,,63,,,,1,"Buquet, Richard","Bharadwaj, Aashay O","Vinez, Bradley A","Purohit, Chhayansh","Anand, Chetana","Safdar, Umair",rlb140930,,Professional Development 
MAS,6102,94,,,,,,,,,,,,,5,60,,,,0,"Holmes, Diane","Anand, Chetana","Bharadwaj, Aashay O","Keshaw, Vineet","Vinez, Bradley A","Safdar, Umair",dxh220014,,Professional Development 
MAS,6102,591,,,,,,,,,,,,,2,63,,,,0,"Nwabah, Ikechi C","Bohari, Murtuza H","Mahindrakar, Anish A","Singh, Ayush B","Jagapathi, Keerthi Reddy","Safdar, Umair",ixn042000,,Professional Development 
MAS,6102,92,,,,,,,,,,,,,2,64,,,,0,"Wilkerson, Cassandra","Jagapathi, Keerthi Reddy","Purohit, Chhayansh","Mukherjee, Rahul","Singh, Ayush B",,cxw170000,cassandra wilkerson,Professional Development 
MAS,6102,52,,,,,,,,,,,,,1,66,,,,0,"Wilkerson, Cassandra","Purohit, Chhayansh","Jagapathi, Keerthi Reddy","Bohari, Murtuza H","Mukherjee, Rahul",Rana Udayveer Singh,cxw170000,cassandra wilkerson,Professional Development 
MAS,6102,95,,,,,,,,,,,,,2,65,,,,0,"Razvi, Ali","Bharadwaj, Aashay O","Phalak, Aishwarya Mahesh","Bujade, Tejas Vinayakrao",Rana Udayveer Singh,,axr130231,,Professional Development 
MAS,6102,55,,,,,,,,,,,,,1,66,,,,1,"Razvi, Ali","Phalak, Aishwarya Mahesh","Bharadwaj, Aashay O","Mukherjee, Rahul","Singh, Ayush B",Rana Udayveer Singh,axr130231,,Professional Development 
MAS,6102,551,,,,,,,,,,,,,,67,,,,1,"Webb, Brett","Jagapathi, Keerthi Reddy","Bohari, Murtuza H","Singh, Ayush B","Mahindrakar, Anish A","Safdar, Umair",bcw012000,,Professional Development 
MATH,1306,1,4,5,4,2,4,3,2,1,2,,,,2,,,,,1,"Sutton, Julie","Hensley, Travis","Guo, Jing",,,,jxs158030,julie sutton,College Algebra for the Non-Scientist 
MATH,1306,2,4,4,3,4,6,5,1,1,,,,1,2,,,,,0,"Sutton, Julie","Hensley, Travis","Guo, Jing",,,,jxs158030,julie sutton,College Algebra for the Non-Scientist 
MATH,1314,3,3,1,4,3,4,3,2,4,3,3,1,,4,,,,,2,"Alvarado, Iris",,,,,,ila180000,iris alvarado,College Algebra 
MATH,1314,1,,4,5,7,,5,,4,2,1,2,2,15,,,,,1,"Alvarado, Iris",,,,,,ila180000,iris alvarado,College Algebra 
MATH,1314,2,1,4,5,5,4,3,8,1,2,1,3,2,9,,,,,0,"Alvarado, Iris",,,,,,ila180000,iris alvarado,College Algebra 
MATH,1316,1,2,1,3,1,2,2,3,1,1,,1,1,10,,,,,1,Nisha,"Martynova, Irina",,,,,nxn180012,,Trigonometry 
MATH,1316,2,2,4,1,4,1,1,4,5,,,3,2,2,,,,,5,"Martynova, Irina","Nehrubabu, Mithin",,,,,ixm140930,irina martynova,Trigonometry 
MATH,1325,2,1,5,2,2,10,3,1,6,9,3,,,5,,,,,1,"Mussa, Derege H",,,,,,dxm146130,derege mussa,Applied Calculus I 
MATH,1325,4,3,8,11,2,2,5,4,3,2,3,1,2,1,,,,,3,"Patel, Jigarkumar S",,,,,,jsp061000,jigarkumar patel,Applied Calculus I 
MATH,1325,6,,6,13,2,5,4,3,1,2,1,2,3,4,,,,,4,"Patel, Jigarkumar S",,,,,,jsp061000,jigarkumar patel,Applied Calculus I 
MATH,1325,7,1,1,2,4,2,1,6,4,3,5,4,2,6,,,,,4,"Koshevnik, Yuly","Zhou, Dilong",,,,,yxk055000,yuly koshevnik,Applied Calculus I 
MATH,1325,5,,,4,6,9,3,4,3,2,2,1,4,5,,,,,4,"Mussa, Derege H",,,,,,dxm146130,derege mussa,Applied Calculus I 
