Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
NSC,4353,103,,2,2,,4,,1,,,,,,,,4,,2,"McWilliams, Steven P","Naik, Dhananjay K",,,,,sxm127330,steven mcwilliams,Neuroscience Laboratory Methods 
NSC,4353,104,4,4,6,1,,,,,,,,,,,,,1,"Sultana, Rukhsana","dos Santos, Natalia Lucia",,,,,rxs170431,rukhsana sultana,Neuroscience Laboratory Methods 
NSC,4353,105,2,1,2,1,,2,1,,1,,,,,,1,,0,"Taylor, Anna M","Mei, Hao-Ruei",,,,,amt180004,anna taylor,Neuroscience Laboratory Methods 
NSC,4353,106,1,2,3,3,4,1,,,,,,,1,,1,,0,"Raboune, Siham","Calderon, Debora",,,,,sxr180071,siham raboune,Neuroscience Laboratory Methods 
NSC,4353,107,3,3,3,4,,,,,,,,,,,1,1,0,"Raboune, Siham","Lehtonen, Derek",,,,,sxr180071,siham raboune,Neuroscience Laboratory Methods 
NSC,4354,001,23,40,29,10,6,4,1,2,,,1,,,,9,,1,"Raboune, Siham","Newel, Jacqueline P",,,,,sxr180071,siham raboune,Integrative Neuroscience 
NSC,4356,001,,24,,,6,,,1,,,,,,,3,,1,"Thorn, Catherine A",,,,,,cat170002,catherine thorn,Neurophysiology 
NSC,4356,002,,70,,,23,,,8,,,,,,,16,3,2,"Sultana, Rukhsana",,,,,,rxs170431,rukhsana sultana,Neurophysiology 
NSC,4357,001,3,4,5,4,4,2,,1,2,,,,,,5,5,1,"Rodriguez, Christa M",,,,,,cmr067000,christa mcintyre rodriguez,Neurobiology of Learning and Memory 
NSC,4358,001,40,50,40,18,10,7,2,2,,,,,,,7,,2,"Price, Theodore J","Wilhelm, Rachel",,,,,tjp140130,theodore price,Neuroscience of Pain 
NSC,4362,001,2,5,1,,2,,2,1,2,,1,,2,,9,1,2,"Ploski, Jonathan E",,,,,,jep101000,jonathan ploski,Molecular Neuroscience 
NSC,4363,001,19,30,1,2,7,1,2,1,,,,,1,,4,,2,"Thompson, Lucien","Szabo-Pardi, Thomas A",,,,,tres,lucien thompson,Neuropharmacology 
NSC,4366,001,8,24,21,7,12,10,3,7,5,1,1,,4,,13,4,5,"Taylor, Anna M",,,,,,amt180004,anna taylor,Neuroanatomy 
NSC,4367,001,4,1,3,5,1,2,,,,,,,,,3,1,1,"Taylor, Anna M",,,,,,amt180004,anna taylor,Developmental Neurobiology 
NSC,4371,001,3,5,5,2,1,2,1,,,,,,,,1,2,1,"Kilgard, Michael",,,,,,kilgard,michael kilgard,Neural Plasticity 
NSC,4372,001,,9,4,6,3,1,1,3,,,2,,1,,12,4,1,"Burton, Michael D",,,,,,mdb150330,michael burton,Neuroimmunology 
NSC,4373,001,,88,5,2,,,,,,,,,,,,,1,"Moller, Aage R",,,,,,amoller,aage moller,Sensory Neuroscience 
NSC,4V90,002,,76,13,2,,1,,,1,,,,,,3,,0,"Moller, Aage R",,,,,,amoller,aage moller,Special Topics in Neuroscience 
NSC,4V90,003,,13,,,10,,,2,,,,,,,7,1,2,"Solodkin, Ana J",,,,,,ajs190004,ana solodkin,Special Topics in Neuroscience 
NSC,4V90,004,9,4,1,2,2,1,2,,,,1,,,,,1,0,"Miller, Van S",,,,,,vxm077000,van miller,Special Topics in Neuroscience 
NSC,4V90,501,,30,,2,1,,,,,,,,,,2,,0,"Rennaker, Robert L",,,,,,rlr091000,robert rennaker,Special Topics in Neuroscience 
OB,6248,CW1,,21,,,4,,,,,,,,,,,,0,"Hicks, Robert",,,,,,,robert hicks,
OB,6249,CW1,,21,,,2,,,,,,,,,,,,1,"Hicks, Robert",,,,,,,robert hicks,
OB,6301,001,,8,1,4,2,,,,,,,,,11,,,0,"Richard, Orlando","Boncoeur, Olivier D",,,,,pretty,orlando richard,Organizational Behavior 
OB,6301,0W1,,44,,,6,,,1,,,,,,3,,,0,"Hasenhuttl, Maria","Liao, Xin",,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6301,0W2,,50,,,2,,,,,,,,,4,,,1,"Hasenhuttl, Maria","Liao, Xin",,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6301,501,,23,,1,6,1,,,,,,,,3,,,0,"Richard, Orlando","Boncoeur, Olivier D",,,,,pretty,orlando richard,Organizational Behavior 
OB,6301,CH1,,24,1,,,,,,,,,,,,,,0,"Ferrante, Anne M",,,,,,,anne ferrante,
OB,6301,MBC,,38,7,1,1,,,,,,,,,2,,,0,"Hicks, Jeffrey N","Leete, Ashley",,,,,jnh061000,jeffrey hicks,
OB,6301,MBP,,27,,,1,,,,,,,,,,,,0,"Hasenhuttl, Maria","Yeo, Yundong",,,,,h1562,maria hasenhuttl,
OB,6332,001,,6,1,,,,,,,,,,,6,,,0,"Ziegler, Laurie","Jalan, Anurag G",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6332,0W1,,18,1,1,5,,,,,,,,,7,,,0,"Ziegler, Laurie","Jalan, Anurag G",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6332,501,,12,1,,1,,,,,,,,,2,,,0,"Ziegler, Laurie","Jalan, Anurag G",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6337,CH1,,14,,4,1,,,,,,,,,,,,0,"Behrendt, William","Latham, Van M","Plaisance Bryan, Suzette T",,,,,william behrendt,
OB,6337,CH2,,6,4,1,,,,1,,,,,,,,,0,"Latham, Van M","Plaisance Bryan, Suzette T",,,,,,van latham,
OB,6338,CH1,,11,4,1,1,,,,,,,,,,,,0,"Behrendt, William","Rentschler, Margaret F",,,,,,william behrendt,
OB,6339,XS1,,11,13,,,,,,,,,,,1,,,0,"Bolton, Gary",,,,,,gxb122130,gary bolton,
OB,6340,GW1,,2,2,8,3,,,,,,,,,,,,0,"Solomon, Lawrence N",,,,,,,lawrence solomon,
OB,6342,CW1,,21,10,2,1,,,,,,,,1,,,,0,"Norton, Larry",,,,,,,larry norton,
OB,6346,CW1,,35,2,2,,,,,,,,,1,,,,0,"Latham, Van M",,,,,,,van latham,
OB,6350,CW1,,16,8,1,,,,,,,,,,,,,0,"Hicks, Robert",,,,,,,robert hicks,
OB,6351,CW1,,20,1,1,1,,,,,,,,,,,,1,"Norton, Larry",,,,,,,larry norton,
OB,6370,CW1,,23,3,4,1,1,2,,,,,,,,,,0,"Latham, Van M",,,,,,,van latham,
OB,6384,CW1,,19,,,,,,,,,,,,,,,2,"Honeycutt, James",,,,,,jxh190022,james honeycutt,
OBHR,3310,001,2,6,16,11,5,1,2,,,,,,,,2,3,0,"Jun, Sora","Kathuria, Nishant",,,,,sxj177030,,Organizational Behavior 
OBHR,3310,004,1,4,6,10,4,1,,,,,,,,,6,1,0,"Jun, Sora","Kathuria, Nishant",,,,,sxj177030,,Organizational Behavior 
OBHR,3310,005,8,14,8,5,5,,,,,,,,1,,6,1,0,"Ritchey, David B",,,,,,davidr,david ritchey,Organizational Behavior 
OBHR,3310,006,12,20,10,2,2,1,,,,,,,,,1,,0,"Ritchey, David B",,,,,,davidr,david ritchey,Organizational Behavior 
OBHR,3310,007,5,4,6,5,10,5,4,2,1,1,,,1,,1,,1,"Jun, Sora","Kathuria, Nishant",,,,,sxj177030,,Organizational Behavior 
OBHR,3310,008,,28,10,5,1,2,,,,,,,,,2,,1,"Hicks, Jeffrey N","Leete, Ashley",,,,,jnh061000,jeffrey hicks,Organizational Behavior 
OBHR,3310,501,,36,4,,1,1,,1,,,,,,,4,1,0,"Hicks, Jeffrey N","Leete, Ashley",,,,,jnh061000,jeffrey hicks,Organizational Behavior 
OBHR,3310,HON,14,33,5,,,,,,,,,,,,5,,0,"Hazzard, Charles F","Mhetre, Suraj Arvind",,,,,cxh056000,charles hazzard,Organizational Behavior 
OBHR,3330,001,1,12,14,5,12,,1,,,,1,,,,12,1,0,"Meda, Edward","Shen, Christina",,,,,exm150330,edward meda,Introduction to Human Resource Management 
OBHR,3330,002,4,9,8,9,17,5,,,,,,,,,7,,1,"Takeuchi, Riki","Garg, Suyash",,,,,rxt173730,riki takeuchi,Introduction to Human Resource Management 
OBHR,3330,003,8,20,15,7,3,1,1,,1,,,,,,2,,2,"Meda, Edward","Shen, Christina",,,,,exm150330,edward meda,Introduction to Human Resource Management 
OBHR,3330,004,4,15,14,10,3,3,,,,1,,,,,8,,1,"Ritchey, David B",,,,,,davidr,david ritchey,Introduction to Human Resource Management 
OBHR,3330,005,13,22,9,6,4,1,,,,,,,,,4,,1,"Ritchey, David B",,,,,,davidr,david ritchey,Introduction to Human Resource Management 
OBHR,3330,006,5,4,18,5,9,3,1,2,1,,,,,,11,,1,"Weekley, Jeff A","Garg, Suyash",,,,,jaw160330,jeff weekley,Introduction to Human Resource Management 
OBHR,3330,501,1,5,10,14,6,8,,,,,1,,,,13,2,0,"Meda, Edward","Shen, Christina",,,,,exm150330,edward meda,Introduction to Human Resource Management 
OBHR,3330,502,5,10,12,9,9,2,,3,,,1,,,,7,1,1,"Meda, Edward","Shen, Christina",,,,,exm150330,edward meda,Introduction to Human Resource Management 
OBHR,4310,001,9,28,3,2,2,1,,,,,,,,,1,2,0,"McNulty, Diane S","Liao, Xin",,,,,dmcnulty,diane mcnulty,Business Ethics 
OBHR,4331,501,,5,20,7,5,1,,,,,,,,,4,,1,"Sims, Gene",,,,,,gxs180019,gene sims,Compensation and Benefits Administration 
OBHR,4333,501,14,4,3,2,2,1,,,,,,,1,,1,,1,"Ritchey, David B",,,,,,davidr,david ritchey,Performance Management 
OBHR,4334,001,7,5,6,3,5,1,1,,,,,,,,5,,0,"Weekley, Jeff A","Garg, Suyash",,,,,jaw160330,jeff weekley,Talent Acquisition and Management 
OBHR,4335,001,,16,11,3,,3,,,,,,,1,,2,,0,"Meda, Edward","Boncoeur, Olivier D",,,,,exm150330,edward meda,Training and Development 
OBHR,4350,501,,2,,,1,,,3,,,,,,,3,1,1,"Dess, Gregory",,,,,,ggd021000,gregory dess,Introduction to Leading and Managing 
OBHR,4352,001,3,4,12,3,4,2,1,2,,,,1,,,7,1,0,"Ritchey, Kemberly A",,,,,,kar014400,kemberly ritchey,Negotiation and Dispute Resolution 
OBHR,4352,002,7,13,6,3,4,,1,,,,,,,,5,,1,"Ritchey, Kemberly A",,,,,,kar014400,kemberly ritchey,Negotiation and Dispute Resolution 
OBHR,4354,001,6,18,22,2,3,1,1,,,,,,,,3,,0,"Meda, Edward","Boncoeur, Olivier D",,,,,exm150330,edward meda,Leading Organizational Change 
OBHR,4360,001,5,4,8,12,7,3,,,,,,,,,6,1,1,"Weekley, Jeff A","Garg, Suyash",,,,,jaw160330,jeff weekley,Capstone in Organizational Behavior 
OPRE,3310,001,6,12,3,16,11,,,,,,,,,,20,1,1,"Kim, Joohyun",,,,,,jxk161630,joohyun kim,Operations Management 
OPRE,3310,002,7,8,3,2,3,4,1,6,1,1,,,2,,28,3,1,"Vu, Duc D",,,,,,ddv110020,duc vu,Operations Management 
OPRE,3310,003,10,14,4,8,7,5,3,1,,,,,,,11,3,4,"Gokcinar, Abdullah H",,,,,,axg169230,abdullah gokcinar,Operations Management 
OPRE,3310,004,43,20,,1,4,,1,,,,,,,,1,,0,"Widdifield, David S","Wang, Ming",,,,,dsw180001,david widdifield,Operations Management 
OPRE,3310,005,46,12,,2,2,,1,,,,,,,,6,,0,"Widdifield, David S","Wang, Ming",,,,,dsw180001,david widdifield,Operations Management 
OPRE,3310,006,,6,12,5,19,2,1,6,,,,,,,9,,0,"Parks, David","Shintre, Rohan Sudhakar",,,,,dxp153830,david parks,Operations Management 
OPRE,3310,007,4,3,5,4,7,2,3,6,,,,,1,,6,,0,"Parks, David","Shintre, Rohan Sudhakar",,,,,dxp153830,david parks,Operations Management 
OPRE,3310,008,5,5,5,3,3,3,1,,2,,1,,1,,9,1,1,"Venkataraman, Ashwin","Qu, Zihao",,,,,axv190029,ashwin venkataraman,Operations Management 
OPRE,3310,009,7,24,8,13,5,6,,,,,,,,,7,,0,"Hosseinabadi Farahani, Mehdi",,,,,,mxh143930,mehdi farahani,Operations Management 
OPRE,3310,010,1,2,,3,6,,1,4,,,,,2,,3,,1,"Subramoniam, Ramesh","Mohod, Vaishnavi A",,,,,rxs179630,ramesh subramoniam,Operations Management 
OPRE,3310,0W1,1,9,,5,16,,3,3,,,1,,,,16,,1,"Deluke, Eugene","Ramakrishnan, Jaishree",,,,,gxd052000,eugene deluke,Operations Management 
OPRE,3310,501,8,4,3,3,4,4,2,,4,,1,,,,2,1,2,"Venkataraman, Ashwin","Qu, Zihao",,,,,axv190029,ashwin venkataraman,Operations Management 
OPRE,3310,5E1,,1,,1,5,,,1,,,,,,,4,,0,"Sajjadi, Reza","Ramakrishnan, Jaishree",,,,,rxs179730,reza sajjadi,Operations Management 
OPRE,3320,001,,21,,10,12,,1,1,,,1,,1,,10,1,0,"Mozik, Vince C","Buggineni, Kranthi Teja",,,,,vcm170130,vince mozik,Supply Chain Management 
OPRE,3330,001,,31,3,2,,,,,,,,,,,3,,1,"Janke, Scott M","Rajkotwala, Mustafa S",,,,,smj160830,scott janke,Project Management 
OPRE,3330,501,,21,13,3,1,1,,,,,,,1,,9,1,1,"Janke, Scott M","Rajkotwala, Mustafa S",,,,,smj160830,scott janke,Project Management 
OPRE,3333,001,9,11,10,4,2,3,1,1,,,,,,,26,2,1,"Oguzman, Neslihan","Mohod, Vaishnavi A",,,,,nxo170830,neslihan oguzman,Quantitative Business Analysis 
OPRE,3333,002,8,10,9,5,4,3,1,,1,,1,,,,21,4,2,"Enayaty Ahangar, Negin","Shah, Rushabh Rakesh",,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,003,17,16,5,5,3,2,1,1,1,,,,,,11,6,2,"Enayaty Ahangar, Negin","Shah, Rushabh Rakesh",,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,004,9,7,8,2,1,1,1,4,1,1,,,,,26,5,2,"Subramoniam, Ramesh","Kuppagoundanpalayam Nallasivam, Vikram",,,,,rxs179630,ramesh subramoniam,Quantitative Business Analysis 
OPRE,3333,005,8,17,2,2,4,1,,4,,1,,3,,,21,6,1,"Subramoniam, Ramesh","Kuppagoundanpalayam Nallasivam, Vikram",,,,,rxs179630,ramesh subramoniam,Quantitative Business Analysis 
OPRE,3333,0W1,16,3,5,2,1,4,,1,2,,,,,,14,1,0,"Alimirzaei, Athena","Kuppagoundanpalayam Nallasivam, Vikram",,,,,axa134231,athena alimirzaei,Quantitative Business Analysis 
OPRE,3333,501,1,4,5,5,2,4,,2,3,1,,2,3,,15,6,4,"Sajjadi, Reza","Ramakrishnan, Jaishree",,,,,rxs179730,reza sajjadi,Quantitative Business Analysis 
OPRE,3360,001,2,8,4,13,3,1,4,1,,,,,,,19,5,0,"Simsek, Ahmet S","Sul, Inki",,,,,axs158032,ahmet simsek,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,002,5,8,5,6,2,1,,,,,,,,,31,1,0,"Naseri Taheri, Mohammad","He, Mingming",,,,,mxn121930,mohammad naseri,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,003,10,8,5,5,4,,,1,,,,,,,25,,2,"Brussolo, Monica E","Shirvin, Mahdi",,,,,meb049000,monica brussolo,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,004,12,13,8,6,1,2,,3,,,,,,,12,2,0,"Brussolo, Monica E","Shirvin, Mahdi",,,,,meb049000,monica brussolo,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,005,4,8,7,2,6,3,1,4,,2,1,,2,,12,4,3,"Brussolo, Monica E","Shirvin, Mahdi",,,,,meb049000,monica brussolo,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,006,4,9,3,7,3,4,3,,,,,,1,,24,,0,"Naseri Taheri, Mohammad","He, Mingming",,,,,mxn121930,mohammad naseri,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,007,6,7,5,5,6,5,,3,5,,1,,1,,9,4,2,"Woldu, Malgorzata","Buggineni, Kranthi Teja",,,,,mxw180018,malgorzata woldu,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,008,8,17,4,3,2,1,,,1,1,,,1,,18,4,0,"Enayaty Ahangar, Negin","Shah, Rushabh Rakesh",,,,,nxe180001,negin enayaty ahangar,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,009,5,10,5,3,8,4,3,1,3,,,,,,16,1,1,"Enayaty Ahangar, Negin","Shah, Rushabh Rakesh",,,,,nxe180001,negin enayaty ahangar,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,010,7,15,9,8,2,2,4,,,,,,,,10,2,1,"Zhang, Wen",,,,,,wxz130730,,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,011,14,4,2,3,2,4,4,,,,,,,,23,2,2,"Ahadi, Khatereh","Egbedi, Jeffrey C",,,,,kxa180010,khatereh ahadi,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,0W1,7,4,8,5,3,2,1,1,,,,,,,16,2,1,"Brussolo, Monica E","Shirvin, Mahdi",,,,,meb049000,monica brussolo,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,501,1,4,4,5,4,,3,2,2,,,1,1,,9,1,0,"Simsek, Ahmet S","Sul, Inki",,,,,axs158032,ahmet simsek,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,502,3,8,10,9,5,3,2,,,,,,,,18,,1,"Naseri Taheri, Mohammad","He, Mingming",,,,,mxn121930,mohammad naseri,Managerial Methods in Decision Making Under Uncertainty 
OPRE,4310,001,1,2,12,10,6,3,2,,,,1,,1,,10,1,0,"Ramanathan, Kannan","Sangappa, Chirag","Lyu, Junjia",,,,kxr087000,kannan ramanathan,Lean and Six Sigma Processes 
OPRE,4320,001,,1,5,7,6,1,2,,,,,,,,2,1,2,"Subramoniam, Ramesh","Tiwari, Pooja",,,,,rxs179630,ramesh subramoniam,Integrated SCM Information Systems 
OPRE,4330,501,19,23,,3,1,,1,,,,,,,,2,1,0,"Widdifield, David S",,,,,,dsw180001,david widdifield,Logistics and Inventory Management 
OPRE,4340,001,4,6,1,4,4,5,4,1,2,1,,,,,7,1,0,"Hu, Bin","Celik, Beyza",,,,,bxh180009,bin hu,Purchasing and Sourcing Management 
OPRE,4360,001,,11,,,,,,,,,,,,,1,1,1,"Parks, David","Shintre, Rohan Sudhakar",,,,,dxp153830,david parks,Capstone Projects in Supply Chain Management 
OPRE,6250,GW1,,,14,3,,,,,,,,,,,,,0,"Hassanzadeh, Nozar",,,,,,nozarh,nozar hassanzadeh,
OPRE,6301,003,,18,,9,2,,3,1,,,,,1,14,,,0,"Ahadi, Khatereh","Egbedi, Jeffrey C",,,,,kxa180010,khatereh ahadi,Statistics and Data Analysis 
OPRE,6301,004,,2,5,1,2,,,,,,,,1,2,,,0,"Toptal, Aysegul","Zhang, Minmin",,,,,axt083100,aysegul toptal,Statistics and Data Analysis 
OPRE,6301,005,,23,,8,6,,1,,,,,,,10,,,1,"Ahadi, Khatereh","Egbedi, Jeffrey C",,,,,kxa180010,khatereh ahadi,Statistics and Data Analysis 
OPRE,6301,006,,14,9,11,3,2,,,,,,,,4,,,0,"Toptal, Aysegul","Zhang, Minmin",,,,,axt083100,aysegul toptal,Statistics and Data Analysis 
OPRE,6301,007,,28,,9,4,,,1,,,,,,12,,,1,"Ahadi, Khatereh","Egbedi, Jeffrey C",,,,,kxa180010,khatereh ahadi,Statistics and Data Analysis 
OPRE,6301,0W1,,12,5,4,6,4,1,,,,,,2,16,,,0,"Leach, Sonia E","Stalvey, Shelly",,,,,sel120030,sonia leach,Statistics and Data Analysis 
OPRE,6301,0W2,,15,,8,5,2,,,,,,,3,11,,,7,"Sethi, Awanti","Venugopal, Diya",,,,,asethi,awanti sethi,Statistics and Data Analysis 
OPRE,6301,501,,34,3,6,6,1,,2,,,,,,7,,,0,"Qi, Anyan","Takasi, Venkanna Dora Goutham",,,,,axq140430,anyan qi,Statistics and Data Analysis 
OPRE,6301,GW1,,10,11,6,1,4,2,4,,,,,1,,,,2,"Bush, Rhonda L",,,,,,,rhonda bush,
OPRE,6301,SW1,,4,4,2,1,,,,,,,,,,,,0,"Bush, Rhonda L",,,,,,,rhonda bush,
OPRE,6302,001,,3,4,6,,,,,,,,,,6,,,0,"Wang, Guihua","Rasulov, Toghrul",,,,,gxw130630,guihua wang,Operations Management 
OPRE,6302,003,,13,19,13,2,,,,,,,,,9,,,0,"Janakiraman, Ganesh","Mobini Dehkordi, Zahra",,,,,gxj091000,ganesh janakiraman,Operations Management 
OPRE,6302,004,,7,7,5,2,1,1,,,,,,1,8,,,0,"Rajamani, Divakar","Dode, Shrutik G",,,,,dxr020100,divakar rajamani,Operations Management 
OPRE,6302,005,,2,3,3,2,,,,,,,,,3,,,1,"Ozer, Ali O","Kucukgul, Can",,,,,oxo091000,ali ozer,Operations Management 
OPRE,6302,0W1,,5,7,5,5,1,,1,,,,,2,15,,,2,"Leach, Sonia E","Stalvey, Shelly",,,,,sel120030,sonia leach,Operations Management 
OPRE,6302,501,,3,1,2,6,,,1,,,,,,7,,,0,"Leach, Sonia E","Stalvey, Shelly",,,,,sel120030,sonia leach,Operations Management 
OPRE,6302,MBC,,28,12,5,1,,,,,,,,,3,,,0,"Ozer, Ali O","Kucukgul, Can",,,,,,ali ozer,
OPRE,6302,XS1,,5,17,9,4,1,,,,,,,,1,,,0,"Hassanzadeh, Nozar",,,,,,nozarh,nozar hassanzadeh,
OPRE,6304,501,,13,5,10,2,1,,,,,,,,15,,,0,"Simsek, Ahmet S","Sul, Inki",,,,,axs158032,ahmet simsek,Operations Analytics 
OPRE,6332,001,,39,15,3,,,1,,,,,,,,,,0,"Ramanathan, Kannan","Sangappa, Chirag","Lyu, Junjia",,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6332,0W1,,26,5,3,1,,,1,,,,,1,6,,,0,"Ramanathan, Kannan","Sangappa, Chirag","Lyu, Junjia",,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6332,0W2,,14,8,7,,1,2,,,,,,1,5,,,2,"Ramanathan, Kannan","Sangappa, Chirag","Lyu, Junjia",,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6332,501,,31,5,1,,1,,,,,,,1,2,,,0,"Ramanathan, Kannan","Sangappa, Chirag","Lyu, Junjia",,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6341,501,,15,8,,1,,,,,,,,,6,,,0,"Honhon, Dorothee B","Mathew, George",,,,,dbh130130,dorothee honhon,Retail Operations 
OPRE,6355,001,,13,8,4,1,,,,,,,,,4,,,0,"Bolton, Gary","Katok, Elena M",,,,,gxb122130,gary bolton,Deal Making Strategies 
OPRE,6359,501,,8,1,1,,1,,,,,,,,,,,0,"Toptal, Aysegul","Zhang, Minmin",,,,,axt083100,aysegul toptal,Statistics for Data Science 
OPRE,6362,0W1,,14,7,,,,1,,,,,,1,1,,,0,"Alborz, Shawn","Samie Aliabadi, Mohammad Mahdi",,,,,sxa063000,shawn alborz,Project Management in Engineering and Operations 
OPRE,6362,0W2,,8,11,4,,1,,,,,,,,,,,2,"Alborz, Shawn","Mantena, Ranadeep Varma",,,,,sxa063000,shawn alborz,Project Management in Engineering and Operations 
OPRE,6362,501,,9,3,,,1,,,,,,,,,,,0,"Janke, Scott M","Rajkotwala, Mustafa S",,,,,smj160830,scott janke,Project Management in Engineering and Operations 
OPRE,6364,001,,28,11,4,1,,,,,,,,,,,,0,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan,Lean Six Sigma 
OPRE,6366,001,,26,15,5,6,,,,,,,,,7,,,0,"Leach, Sonia E","Stalvey, Shelly",,,,,sel120030,sonia leach,Global Supply Chain Management 
OPRE,6366,0W1,,4,1,2,1,,,,,,,,,2,,,0,"Cakanyildirim, Metin","Farajbakhsh Mamaghani, Fariba",,,,,metin,metin cakanyildirim,Global Supply Chain Management 
OPRE,6366,501,,7,2,4,1,1,,,,,,,,1,,,0,"Cakanyildirim, Metin","Farajbakhsh Mamaghani, Fariba",,,,,metin,metin cakanyildirim,Global Supply Chain Management 
OPRE,6367,001,,34,,,1,,,,,,,,,,,,0,"Parks, David","Shintre, Rohan Sudhakar",,,,,dxp153830,david parks,Capstone Projects in Supply Chain Management 
OPRE,6369,501,,9,13,9,2,,,,,,,,,6,,,0,"Subramoniam, Ramesh","Tiwari, Pooja",,,,,rxs179630,ramesh subramoniam,Supply Chain Software with SAP 
OPRE,6370,0W1,,7,,3,3,,,,,,,,1,3,,,1,"Frazelle, Andrew E","Mobini Dehkordi, Zahra",,,,,aef180002,andrew frazelle,Global Logistics and Transportation 
OPRE,6370,501,,69,1,,,,,,,,,,,,,,0,"Sabri, Ehap H","Rasulov, Toghrul",,,,,exs055000,ehap sabri,Global Logistics and Transportation 
OPRE,6371,0W1,,4,3,6,1,2,,,,,,,,5,,,0,"Katok, Elena M","Mathew, George",,,,,emk120030,elena katok,Purchasing  Sourcing and Contract Management 
OPRE,6371,501,,9,7,10,3,,,,,,,,,7,,,0,"Katok, Elena M","Mathew, George",,,,,emk120030,elena katok,Purchasing  Sourcing and Contract Management 
OPRE,6372,P51,,5,2,2,,1,,,,,,,,,,,0,"Szot, James","Thouin, Mark","Koganti, Ramakrishna","Rajamani, Divakar",,,,james szot,
OPRE,6378,501,,43,,,,,,,,,,,,2,,,0,"Widdifield, David S",,,,,,dsw180001,david widdifield,Supply Chain Strategy 
OPRE,6379,501,,8,11,7,,1,,,,,,,,4,,,1,"Rajamani, Divakar","Dode, Shrutik G",,,,,dxr020100,divakar rajamani,Product Lifecycle Management 
OPRE,7309,001,,11,,,,,,,,,,,,1,,,0,"Katok, Elena M",,,,,,emk120030,elena katok,Behavioral Operations Management 
OPRE,7351,001,,,,,,,,,,,,,,19,,,0,"Sethi, Suresh",,,,,,sethi,,Seminar in Operations Management 
PA,3310,501,1,,1,2,3,3,,,,,1,,,,,,0,"Rabbi, Md. Fazle",,,,,,mxr163630,md fazle rabbi,Managing Government Organizations 
PA,3333,0W1,11,12,9,1,,2,,,,,,,1,,4,,0,"Zvobgo, Varaidzo",,,,,,vxz160130,varaidzo zvobgo,Human Resources Management  Leading a Diverse Workforce 
PA,3378,001,,6,4,1,,,,,,,,,,,3,,0,"Gorina, Evgenia","Hoang, Thanh T",,,,,exg131830,evgenia gorina,Public Finance and Economics 
PA,3379,001,7,3,2,1,,,,,,,,,,,,,0,"Upoma, Shahrin S",,,,,,ssu170230,shahrin upoma,Diversity in the Public Sector 
PA,3380,0W1,10,13,8,2,3,1,2,1,,,,,,,2,,1,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Organizations  Theory and Behavior 
PA,4345,001,3,11,10,6,,2,1,,,,,,,,,,1,"Al-Fayez, Diana F",,,,,,dfa160230,,Negotiation and Conflict Resolution 
PA,4350,501,,28,4,2,1,,,,,,,,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Public Agencies  Management and Ethics 
PA,4390,001,,5,1,3,4,,,,,,,,,,1,,0,"Kiel, Lowell D",,,,,,dkiel,,Capstone - Social Entrepreneurship  Leading Change 
PA,6311,0W1,,15,,2,1,,,,,,,,,,,,0,"Sabharwal, Meghna","Hoang, Thanh T",,,,,mxs095000,meghna sabharwal,Public Management 
PA,6313,0W1,,31,,,,,,,,,,,,1,,,1,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides,Public Policymaking and Institutions 
