Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
ATCM,2301,005,4,4,3,3,1,2,,1,1,,,,4,,,,,2,"Trosper, Elizabeth M","Banditrat, Emily",,,,,emt130130,elizabeth trosper,Digital Art and Design Foundations 
ATCM,2301,006,4,8,5,2,1,,2,,,,,,4,,,,,1,"Trosper, Elizabeth M","Banditrat, Emily",,,,,emt130130,elizabeth trosper,Digital Art and Design Foundations 
ATCM,2301,007,19,1,2,1,,,,,,,,,4,,,,,2,"Hoggatt, Zane C",,,,,,zch150030,zoey hoggatt,Digital Art and Design Foundations 
ATCM,2301,008,11,3,6,2,,1,1,2,,,,,4,,,,,0,"Hoggatt, Zane C",,,,,,zch150030,zoey hoggatt,Digital Art and Design Foundations 
ATCM,2301,501,5,4,2,1,1,3,3,,,,,,7,,,,,2,"Nguyen, Tuoc K",,,,,,tkn180000,tuoc nguyen,Digital Art and Design Foundations 
ATCM,2301,502,5,5,5,2,2,3,1,,2,1,1,,2,,,,,1,"Nguyen, Tuoc K",,,,,,tkn180000,tuoc nguyen,Digital Art and Design Foundations 
ATCM,2302,001,8,7,2,,1,,1,3,3,,1,,2,,,,,1,"Beverly, Diamond E",,,,,,deb180004,diamond beverly,Design I 
ATCM,2302,002,4,2,5,2,3,1,3,1,,,1,,4,,,,,4,"Bagherzadeh, Elmira",,,,,,exb190001,,Design I 
ATCM,2302,003,7,5,2,1,,3,,2,1,1,2,,6,,,,,0,"Asgharpour, Maedeh",,,,,,mxa180053,maedeh asgharpour,Design I 
ATCM,2302,004,7,9,5,2,,2,,1,1,,,,3,,,,,0,"Minnish, Roxanne W","Ashkaboosi, Maryam",,,,,rwm061000,roxanne minnish,Design I 
ATCM,2302,005,3,11,2,3,6,1,1,,2,,,,1,,,,,0,"Minnish, Roxanne W","Ashkaboosi, Maryam",,,,,rwm061000,roxanne minnish,Design I 
ATCM,2302,006,7,10,4,3,,,1,,,2,1,1,,,,,,0,"Minnish, Roxanne W","Ashkaboosi, Maryam",,,,,rwm061000,roxanne minnish,Design I 
ATCM,2302,007,10,4,2,2,,,,3,,2,1,,6,,,,,0,"Asgharpour, Maedeh",,,,,,mxa180053,maedeh asgharpour,Design I 
ATCM,2302,501,6,6,5,3,1,,1,,1,,,1,3,,,,,2,"Gonzalez, Isi J",,,,,,ijg190000,isi gonzalez,Design I 
ATCM,2302,502,10,1,3,5,2,,1,,1,1,,2,2,,,,,0,"Gonzalez, Isi J",,,,,,ijg190000,isi gonzalez,Design I 
ATCM,2303,002,25,27,31,25,14,12,8,3,2,,,,4,,,,,1,"Boyd, Elizabeth","Wu, Benjamin","Denner, Grace A",,,,esp041000,elizabeth boyd,Project Management for Arts  Technology  and Emerging Communication I 
ATCM,2310,001,86,42,35,17,15,15,3,3,8,,4,3,19,,,,,17,"Salter, Monika M","Lewis, Timothy M","Caldwell, Bryon A","McCord, Peter A","Camacho, Christopher J",,mxs176131,monika salter,Animation and Game Fundamentals 
ATCM,2315,001,11,11,29,13,7,8,2,6,1,2,1,,5,,,,,2,"Veras de Souza, Christine","Mcclanahan, Sara",,,,,cxv180000,christine veras de souza,Animation Origins and Techniques 
ATCM,2320,001,,2,6,6,6,1,1,1,,2,,,1,,,,,2,"Imaoka, Laura",,,,,,lxi170030,laura imaoka,Critical Media Research Foundations 
ATCM,2321,001,,8,13,2,3,,1,,1,,1,,,,,,,1,"Mulla, Ayesha",,,,,,axm190114,ayesha mulla,Reading Media Critically 
ATCM,2321,002,,5,6,5,1,6,,1,,,1,,4,,,,,0,"Llamas Rodriguez, Juan A",,,,,,jal171330,juan rodriguez,Reading Media Critically 
ATCM,2322,001,1,21,11,7,10,2,5,5,1,1,1,1,10,,,,,1,"Bell, Elizabeth A","Shukla, Nishanshi A","Simsek, Cansu Nur",,,,lxb032000,elizabeth bell,Media Histories 
ATCM,2330,001,6,5,7,1,3,1,2,3,,1,1,,1,,,,,0,"Nielsen, Christina R","Clement, Shonte M",,,,,crn022000,christina nielsen,Digital Art and Social Practice 
ATCM,2330,002,5,7,3,4,2,1,2,1,,,1,,2,,,,,1,"Nielsen, Christina R","Clement, Shonte M",,,,,crn022000,christina nielsen,Digital Art and Social Practice 
ATCM,2335,501,2,1,2,,5,3,1,2,1,3,,,6,,,,,2,"Chiu, Yu-Kwong",,,,,,yxc161331,yu kwong chiu,Internet Studio I 
ATCM,2335,503,2,3,2,2,1,,2,1,1,2,2,1,5,,,,,1,"Starzer, Kenneth W",,,,,,kws042000,ken starzer,Internet Studio I 
ATCM,2340,001,,24,,,29,,,16,,,5,,5,,,,,1,"Lester, Paul","O'Neill, Cynthia M","Doust-Haghighi, Elham",,,,pxl152030,paul lester,Visual Communication 
ATCM,2345,001,6,4,5,1,,2,,1,,,1,,4,,,,,3,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2345,002,10,7,5,1,4,1,,,,,,,2,,,,,0,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2345,003,12,4,1,,1,2,,,2,,,,2,,,,,3,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2350,001,,17,,,5,,2,1,,,1,,3,,,,,1,"Trosper, Elizabeth M",,,,,,emt130130,elizabeth trosper,Time-Based Media 
ATCM,2350,002,11,8,,,6,,1,,,,,,3,,,,,1,"Trosper, Elizabeth M",,,,,,emt130130,elizabeth trosper,Time-Based Media 
ATCM,2355,001,1,3,1,1,6,,1,2,1,,,,3,,,,,3,"Marder, Amanda K",,,,,,akm150430,amanda marder,Survey of Digital Fabrication 
ATCM,2360,001,21,2,5,1,5,3,3,1,1,,1,,2,,,,,0,"Cox, Norman L",,,,,,nlc200001,norm cox,Design Histories 
ATCM,3301,001,,,8,8,1,1,,,,,,,1,,,,,0,"Imaoka, Laura","Hitt, Katherine A",,,,,lxi170030,laura imaoka,Writing for ATEC 
ATCM,3301,002,,9,6,,2,,1,,,,,,1,,,,,0,"Mulla, Ayesha",,,,,,axm190114,ayesha mulla,Writing for ATEC 
ATCM,3301,003,1,4,8,2,,1,,,,2,,,,,,,,1,"Field, Jamie M",,,,,,jmf094020,jamie field,Writing for ATEC 
ATCM,3301,004,2,9,5,1,,1,1,,,,,,,,,,,0,"Heaslip, Audra",,,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,005,4,2,6,2,3,1,,,,,,,,,,,,1,"Heaslip, Audra",,,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,006,,2,3,,,3,,3,1,1,1,1,3,,,,,1,"Heaslip, Audra",,,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,007,1,,3,2,1,,,1,2,,,,7,,,,,1,"Heaslip, Audra",,,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,501,4,5,2,1,1,3,,,,,,,1,,,,,1,"Rheams, David C",,,,,,dcr093020,david rheams,Writing for ATEC 
ATCM,3301,502,6,3,3,,1,,2,2,,,,1,1,,,,,0,"Rheams, David C",,,,,,dcr093020,david rheams,Writing for ATEC 
ATCM,3305,001,,3,4,2,6,4,3,2,,,1,,2,,,,,2,"McComber, Sean",,,,,,sxm129130,sean mccomber,Computer Animation I 
ATCM,3305,002,,4,4,7,1,3,4,1,1,,,1,3,,,,,1,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Computer Animation I 
ATCM,3306,001,4,2,2,1,3,2,1,3,4,1,,,7,,,,,0,"Salter, Monika M",,,,,,mxs176131,monika salter,Modeling and Texturing I 
ATCM,3306,002,3,3,5,2,5,,1,3,,,,1,5,,,,,2,"Boyd, Elizabeth",,,,,,esp041000,elizabeth boyd,Modeling and Texturing I 
ATCM,3306,003,,,2,1,1,2,2,4,2,,4,1,7,,,,,4,"Johnson, Casey A",,,,,,caj150430,casey johnson,Modeling and Texturing I 
ATCM,3307,001,2,1,8,5,6,1,4,,,1,,,,,,,,3,"McCord, Peter A",,,,,,pam062000,peter mccord,Lighting and Composition I 
ATCM,3307,002,,3,6,6,4,5,,,2,1,,,,,,,,3,"McCord, Peter A",,,,,,pam062000,peter mccord,Lighting and Composition I 
ATCM,3308,001,,2,1,5,2,1,1,2,1,1,,1,9,,,,,3,"Johnson, Casey A",,,,,,caj150430,casey johnson,Rigging I 
ATCM,3308,002,8,2,3,2,,,3,1,,,,2,4,,,,,4,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho,Rigging I 
ATCM,3309,001,1,1,4,5,7,,,,,,1,,1,,,,,0,"Fechter, Todd A",,,,,,taf051000,todd fechter,Visual Story I 
ATCM,3311,001,,3,2,1,3,1,1,3,1,,1,,2,,,,,1,"Johnson, Casey A",,,,,,caj150430,casey johnson,Scripting for Animation 
ATCM,3311,002,1,1,7,2,2,1,1,,1,,,,2,,,,,1,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Scripting for Animation 
ATCM,3312,101,3,3,2,4,1,2,,,,,,1,1,,,,,2,"Salter, Monika M",,,,,,mxs176131,monika salter,Surfacing and Shading I 
ATCM,3325,001,,7,12,1,1,6,1,1,,,1,,,,,,,0,"Llamas Rodriguez, Juan A",,,,,,jal171330,juan rodriguez,Global Media Cultures 
ATCM,3335,001,1,1,5,1,2,2,2,1,,,4,1,3,,,,,1,"Kane, Simon A",,,,,,sak043000,simon kane,Internet Studio II 
ATCM,3336,001,1,6,10,4,4,1,1,1,,,,,2,,,,,0,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,002,,7,6,2,10,1,2,1,1,,,,,,,,,0,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,003,,7,5,3,4,5,3,1,,,,,1,,,,,1,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,501,,,2,1,15,4,,2,2,,,1,1,,,,,1,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3337,001,,17,9,1,1,1,1,,,,,,1,,,,,0,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,002,7,10,5,,1,,3,,,,,,3,,,,,1,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,003,8,10,4,1,2,,2,,,,,,3,,,,,0,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,501,5,11,5,2,3,1,,1,,,,,1,,,,,0,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3338,001,10,5,6,1,1,1,,,,,,,4,,,,,1,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho,Motion Graphics I 
ATCM,3338,002,11,5,4,2,4,1,1,,1,,,,1,,,,,0,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho,Motion Graphics I 
ATCM,3340,001,19,1,,1,2,2,1,1,2,,1,,,,,,,0,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3340,002,16,5,,1,1,,2,1,,1,1,,2,,,,,0,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3340,501,16,2,3,1,3,4,,,,,1,,,,,,,0,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3346,001,3,6,6,1,1,,,,,,,,,,,,,0,"Marks, David E",,,,,,dem160430,david marks,Audio Productions Lab I 
ATCM,3346,002,1,12,4,1,,,,1,1,,,,,,,,,1,"Marks, David E",,,,,,dem160430,david marks,Audio Productions Lab I 
ATCM,3350,001,8,4,2,4,1,2,3,1,1,,,,3,,,,,1,"Hewitt, Sharon","Nair, Vinayak",,,,,sxh090220,sharon hewitt,Digital Video Production I 
ATCM,3350,002,16,5,,,,1,,,,1,2,1,3,,,,,1,"Trosper, Elizabeth M",,,,,,emt130130,elizabeth trosper,Digital Video Production I 
ATCM,3350,501,1,1,4,5,2,2,3,2,1,1,,,4,,,,,2,"Hewitt, Sharon","Nair, Vinayak",,,,,sxh090220,sharon hewitt,Digital Video Production I 
ATCM,3350,502,17,6,4,,,,,,,,,,,,,,,1,"Lytton, Robert M","Birnbaum, Mark",,,,,rml210006,,Digital Video Production I 
ATCM,3355,001,1,1,2,,6,,1,4,1,,,,5,,,,,5,"Marder, Amanda K",,,,,,akm150430,amanda marder,Computer Modeling for Digital Fabrication 
ATCM,3365,001,18,6,2,2,,2,,,,,,,,,,,,0,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design I 
ATCM,3365,002,6,4,4,,1,1,,1,,,,,1,,,,,0,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design I 
ATCM,3366,001,9,18,,,2,,,,,1,,,,,,,,0,"Wu, Hong An",,,,,,hxw173930,hong wu,Game Studies I 
ATCM,3366,002,,29,,,1,,,,,,,,,,,,,0,"Evans, Monica J",,,,,,mevans,monica evans,Game Studies I 
ATCM,3367,001,1,8,9,3,3,3,,,,,,,1,,,,,2,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Level Design I 
ATCM,3368,001,,8,1,3,3,,,,,1,,,2,,,,,1,"Johnson, Casey A",,,,,,caj150430,casey johnson,Scripting for Games I 
ATCM,3368,002,2,3,2,,1,2,3,1,,,,,3,,,,,1,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Scripting for Games I 
ATCM,3369,001,,30,,,,,,,,,,,,,,,,0,"Evans, Monica J",,,,,,mevans,monica evans,Games and Narrative I 
ATCM,3370,001,6,4,8,5,1,3,,,,,,,2,,,,,0,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Virtual Environments I 
ATCM,3372,001,5,3,,1,3,1,,2,2,,,1,1,,,,,0,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Sound Design for Games 
ATCM,3388,001,3,7,4,5,5,2,1,1,,,,1,1,,,,,0,"Bell, Elizabeth A","Gupta, Suvash",,,,,lxb032000,elizabeth bell,Attitudes and Behaviors 
ATCM,3388,002,1,5,7,3,6,5,,1,,,,,1,,,,,1,"Bell, Elizabeth A","Gupta, Suvash",,,,,lxb032000,elizabeth bell,Attitudes and Behaviors 
ATCM,3395,001,8,2,,1,,,,,,,,,,,,,,0,"Scott, Andrew F",,,,,,afs140330,andrew scott,Topics in Arts  Technology  and Emerging Communication 
ATCM,4305,001,2,3,3,1,1,3,1,,,1,1,1,,,,,,0,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Computer Animation II 
ATCM,4306,001,1,1,3,2,4,8,,1,1,,1,,1,,,,,0,"Boyd, Elizabeth",,,,,,esp041000,elizabeth boyd,Modeling and Texturing II 
ATCM,4308,001,5,1,1,1,,1,,1,,,,,1,,,,,0,"Farrar, Eric T",,,,,,etf091000,eric farrar,Rigging II 
ATCM,4309,001,,8,2,,1,,,,,,,,1,,,,,0,"McComber, Sean",,,,,,sxm129130,sean mccomber,Visual Story II 
ATCM,4313,001,,1,1,3,4,1,2,1,1,,1,,2,,,,,2,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Visual Effects 
ATCM,4317,001,,19,,,,,,,,,,,,,,,,0,"Salter, Monika M",,,,,,mxs176131,monika salter,Animation Lab II 
ATCM,4317,002,,16,,,,,,,,,,,,,,,,0,"McCord, Peter A",,,,,,pam062000,peter mccord,Animation Lab II 
ATCM,4319,001,5,4,2,3,1,,,,,,1,,1,,,,,0,"Veras de Souza, Christine",,,,,,cxv180000,christine veras de souza,Topics in Animation 
ATCM,4325,001,1,9,2,1,1,,,1,,,,,,,,,,0,"Knight, Kim A",,,,,,kak102020,kim knight,Race  Technology  and Media 
ATCM,4326,001,,4,6,1,2,2,1,1,,,1,,1,,,,,0,"Cooley, Heidi",,,,,,hxc176430,heidi cooley,Mediated Textuality 
ATCM,4330,001,,6,10,1,6,2,,,,,1,,1,,,,,0,"Burrough, Xtine","Fladager, Evan J",,,,,cxb153930,xtine burrough,Culture Jamming 
ATCM,4334,001,,17,,,2,,,1,,,,,,,,,,0,"Nguyen, Josef D",,,,,,jdn160330,josef nguyen,Topics in Critical Media Studies 
ATCM,4338,001,6,5,9,2,1,2,,,1,2,,1,,,,,,0,"Farrar, Eric T",,,,,,etf091000,eric farrar,Motion Graphics II 
ATCM,4346,001,1,4,6,,,1,,1,,,,,1,,,,,0,"Marks, David E",,,,,,dem160430,david marks,Audio Productions Lab II 
ATCM,4350,001,10,7,4,1,2,1,1,2,,,1,,1,,,,,0,"Hewitt, Sharon",,,,,,sxh090220,sharon hewitt,Digital Video Production II 
ATCM,4350,002,2,5,5,2,1,3,1,2,1,,1,1,3,,,,,2,"Hewitt, Sharon",,,,,,sxh090220,sharon hewitt,Digital Video Production II 
ATCM,4364,001,5,14,,,,,,,,,,,,,,,,0,"Terry, Dean",,,,,,dxt023000,,Topics in Design 
ATCM,4365,001,8,3,1,1,1,1,,,,,,,2,,,,,2,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design II 
ATCM,4365,002,9,4,1,1,,,1,,,,,,1,,,,,1,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design II 
ATCM,4365,501,3,9,1,,2,,,,,,1,,2,,,,,1,"Billingslea, Steven L",,,,,,slb073000,steven billingslea,Game Design II 
ATCM,4367,001,,3,8,2,1,2,,,1,,,,2,,,,,0,"Chandler, Adam W",,,,,,awc051000,adam chandler,Level Design II 
ATCM,4368,001,3,7,5,3,3,2,1,1,,,,,1,,,,,3,"Chandler, Adam W",,,,,,awc051000,adam chandler,Scripting for Games II 
ATCM,4376,001,20,1,,,,,,,,,,,,,,,,0,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Game Production Lab I 
ATCM,4377,001,18,1,,1,,,,,1,,,,,,,,,0,"Chandler, Adam W",,,,,,awc051000,adam chandler,Game Production Lab II 
ATCM,4384,001,,11,,,15,,,6,,,1,,3,,,,,2,"Lester, Paul",,,,,,pxl152030,paul lester,Ethics in New Media  Technology  and Communication 
ATCM,4384,002,,11,,,15,,,11,,,,,2,,,,,0,"Lester, Paul",,,,,,pxl152030,paul lester,Ethics in New Media  Technology  and Communication 
ATCM,4384,003,,5,,,14,,,11,,,4,,6,,,,,1,"Lester, Paul",,,,,,pxl152030,paul lester,Ethics in New Media  Technology  and Communication 
ATCM,4397,001,2,14,,,,,,,,,,,,,,,,0,"Terry, Dean",,,,,,dxt023000,,Senior Seminar 
ATCM,4397,002,9,5,3,1,1,2,,,1,,,,1,,,,,0,"Minnish, Roxanne W",,,,,,rwm061000,roxanne minnish,Senior Seminar 
ATCM,4397,003,4,1,7,3,4,1,1,,1,,1,1,1,,,,,0,"Boyd, Elizabeth",,,,,,esp041000,elizabeth boyd,Senior Seminar 
ATCM,4397,004,9,16,,,,,,,,,,,,,,,,0,"Marks, David E",,,,,,dem160430,david marks,Senior Seminar 
ATCM,6000,001,,,,,,,,,,,,,,19,,,,0,"Balsamo, Anne",,,,,,axb161831,anne balsamo,ATEC Colloquium 
ATCM,6001,001,,,,,,,,,,,,,,18,,,,0,"Burrough, Xtine",,,,,,cxb153930,xtine burrough,Graduate Critique Culture 
ATCM,6300,001,,9,7,2,,,1,,,,,,,,,,,0,"Knight, Kim A",,,,,,kak102020,kim knight,Approaches to Arts  Technology  and Emerging Communication 
ATCM,6354,001,,12,2,,,,,,,,,,,,,,,0,"Wu, Hong An",,,,,,hxw173930,hong wu,Play and Culture 
ATCM,6377,501,,6,4,1,,,,,,,,,,,,,,1,"Burrough, Xtine",,,,,,cxb153930,xtine burrough,Creativity as Social Practice 
ATCM,6382,001,,11,,,,,,,,,,,,,,,,0,"Banner, Olivia P",,,,,,opb140030,olivia banner,Privacy  Surveillance  and Technology 
AUD,6113,001,,,,,,,,,,,,,,22,,,,0,"Roeser, Ross J","Fowler, Stephanie L",,,,,roeser,,Grand Rounds 
AUD,6303,001,,9,2,,1,,,,,,,,1,,,,,0,"Lobarinas, Edward",,,,,,exl152130,,Hearing Science 
AUD,6305,0H1,,8,1,1,1,1,,,,,,,1,,,,,0,"Le Prell, Colleen G","Cochran, Aaron W",,,,,cgl150030,,Anatomy and Physiology of Audition 
AUD,6310,001,,11,1,,2,,,,,,,,1,,,,,0,"Roeser, Ross J","Sickels, Jessica K",,,,,roeser,,Advanced Clinical Audiology 
AUD,6V20,102,,10,,,,,,,,,,,,,,,1,0,"Clark, Jackie L","Trevino, Monica",,,,,jclark,jackie clark,Laboratory Procedures in Audiology and Hearing Science 
AUD,7253,001,,12,1,,,,,,,,,,,,,,,0,"Griffiths, Scott K",,,,,,skg180000,,Clinical Electrophysiology 
AUD,7324,001,,5,4,3,,,,,,,,,,,,,,0,"Warner-Czyz, Andrea D","Woodford, Allison S","Fowler, Stephanie L",,,,adw052000,andrea warner czyz,Seminar in Cochlear Implants and Technology for Persons Who are Deaf or Hard of Hearing 
AUD,7327,001,,9,1,,1,,,,,,,,,,,,,0,"Clark, Jackie L","Trevino, Monica",,,,,jclark,jackie clark,Evaluation and Fitting of Amplification Systems 
AUD,7338,001,,2,4,2,1,,,,,,,,,,,,1,0,"Cokely, Carol G","Zang, Andie L",,,,,cgc016200,,Research in Audiology 
AUD,7V82,001,,,,,,,,,,,,,,11,,,,0,"Gohmert, Andrea K",,,,,,akg170530,andrea gohmert,Special Topics in Hearing Science and Audiology 
BA,1320,001,2,7,4,5,5,8,7,5,,,1,,1,,,,,2,"Blueshtein, Moran","Oyima-Antseleve, Ndackyssa",,,,,mxb135230,moran blueshtein,Business in a Global World 
BA,1320,002,2,8,6,10,10,6,1,1,,,,,2,,,,,2,"Blueshtein, Moran","Oyima-Antseleve, Ndackyssa",,,,,mxb135230,moran blueshtein,Business in a Global World 
BA,1320,501,3,5,9,7,5,4,1,3,3,1,1,,3,,,,,1,"Olsztynska, Agnieszka","Hanifiafshar, Sharmin",,,,,axo027000,agnieszka olsztynska,Business in a Global World 
BBSU,1100,001,18,3,1,2,3,2,1,1,,,1,1,4,,,,,0,"Hamilton, Anna L",,,,,,alh200000,anna hamilton,First Year Seminar 
BBSU,1100,002,34,2,1,,1,1,,1,,,,,2,,,,,1,"Boynton, Catherine V",,,,,,cxb120030,catherine boynton,First Year Seminar 
BBSU,1100,003,34,2,4,1,,2,,,,,,,1,,,,,1,"Jackson, Kevin",,,,,,kxj162930,kevin jackson,First Year Seminar 
BBSU,1100,004,33,3,,1,1,2,,2,1,,,1,1,,,,,0,"Grimmer, Leslie A",,,,,,lag190011,,First Year Seminar 
BBSU,1100,005,31,6,2,2,,,1,1,,,1,1,,,,,,0,"Jordan, Katy J",,,,,,kjj073000,katy jordan,First Year Seminar 
BBSU,1100,006,33,5,1,1,1,1,,1,,,,,2,,,,,0,"Grimmer, Leslie A",,,,,,lag190011,,First Year Seminar 
BBSU,1100,007,14,2,5,,,,,,,1,,,2,,,,,0,"Hamilton, Anna L",,,,,,alh200000,anna hamilton,First Year Seminar 
BBSU,1100,008,35,,2,1,,,,,2,,,,,,,,,0,"Boynton, Catherine V",,,,,,cxb120030,catherine boynton,First Year Seminar 
BBSU,1100,009,28,6,4,1,,1,,1,,,,,,,,,,2,"Jackson, Kevin",,,,,,kxj162930,kevin jackson,First Year Seminar 
BBSU,1100,010,25,7,4,2,5,,1,,1,,,,,,,,,1,"Jordan, Katy J",,,,,,kjj073000,katy jordan,First Year Seminar 
BBSU,1100,011,17,6,5,2,1,,1,5,,,,1,2,,,,,0,"Foster, Corey",,,,,,cxf180008,,First Year Seminar 
BBSU,1100,012,22,5,4,2,,1,,1,1,,,,3,,,,,1,"Foster, Corey",,,,,,cxf180008,,First Year Seminar 
BCOM,1300,001,2,4,9,3,4,4,3,2,2,1,,1,1,,,,,0,"Fry, Jennifer L",,,,,,jlf130030,jennifer fry,Introduction to Professionalism and Communication in Business 
BCOM,1300,002,2,6,10,3,8,8,1,3,3,,,,3,,,,,1,"Fry, Jennifer L",,,,,,jlf130030,jennifer fry,Introduction to Professionalism and Communication in Business 
BCOM,1300,003,,9,11,6,3,6,1,3,4,1,1,,1,,,,,1,"Walton, Michaella",,,,,,mrw170730,,Introduction to Professionalism and Communication in Business 
BCOM,1300,004,1,9,12,5,6,5,2,1,2,,1,1,,,,,,2,"Walton, Michaella",,,,,,mrw170730,,Introduction to Professionalism and Communication in Business 
BCOM,1300,005,,1,3,10,9,9,3,3,1,,,1,4,,,,,0,"Prudhomme-Coleman, Michelle",,,,,,mxp190035,michelle prudhomme coleman,Introduction to Professionalism and Communication in Business 
BCOM,1300,006,,5,10,13,4,5,2,1,,,,,4,,,,,1,"Harrison, Megan K",,,,,,mkh160330,megan harrison,Introduction to Professionalism and Communication in Business 
BCOM,1300,007,,14,2,9,9,,5,1,,,1,,4,,,,,0,"Henderson, Tom",,,,,,txh093000,tom henderson,Introduction to Professionalism and Communication in Business 
BCOM,1300,008,2,4,18,8,5,2,,3,1,,,,1,,,,,1,"Moore, Sarah E","Nashat, Farah",,,,,sem054000,sarah moore,Introduction to Professionalism and Communication in Business 
BCOM,1300,009,2,1,16,11,8,3,,1,,,,,,,,,,1,"McCrady, Victoria D",,,,,,vdm130030,victoria mccrady,
BCOM,1300,010,2,4,16,10,5,5,1,,,,,,1,,,,,1,"Moore, Sarah E","Nashat, Farah",,,,,sem054000,sarah moore,Introduction to Professionalism and Communication in Business 
BCOM,1300,011,3,17,18,8,4,,,,,1,,,3,,,,,0,"Loyless, Lauren",,,,,,lxl190018,lauren loyless,Introduction to Professionalism and Communication in Business 
BCOM,1300,012,5,6,10,9,3,4,1,,1,,,,,,,,,0,"McCrady, Victoria D","Torteya, Diana E",,,,,vdm130030,victoria mccrady,
BCOM,1300,013,,4,24,7,3,5,,3,1,,,,3,,,,,0,"Armstead, Erica",,,,,,exa190018,erica armstead,Introduction to Professionalism and Communication in Business 
BCOM,1300,014,,3,24,9,4,6,2,,1,,,1,,,,,,0,"Armstead, Erica",,,,,,exa190018,erica armstead,Introduction to Professionalism and Communication in Business 
BCOM,1300,015,,10,17,10,1,2,3,,4,1,,,5,,,,,1,"Said, Stacey",,,,,,sxs210216,stacey said,Introduction to Professionalism and Communication in Business 
BCOM,1300,016,,,6,7,9,10,3,1,2,1,,,7,,,,,2,"Moore, Sarah E","Nashat, Farah",,,,,sem054000,sarah moore,Introduction to Professionalism and Communication in Business 
BCOM,1300,501,,5,9,8,2,9,2,,2,1,2,1,6,,,,,1,"Cooper, Austin C",,,,,,acc150730,austin cooper,Introduction to Professionalism and Communication in Business 
BCOM,1300,502,,,3,7,6,3,8,6,4,2,,2,4,,,,,0,"Prudhomme-Coleman, Michelle",,,,,,mxp190035,michelle prudhomme coleman,Introduction to Professionalism and Communication in Business 
BCOM,1300,503,,2,1,2,3,2,1,2,1,2,,,1,,,,,0,"McCrady, Victoria D","Torteya, Diana E",,,,,vdm130030,victoria mccrady,
BCOM,3300,001,1,6,10,8,4,9,1,,2,,,,3,,,,,1,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,,meg012400,margaret smallwood,Professionalism and Communication in Business 
BCOM,3300,002,,6,5,7,4,9,3,4,1,1,,,4,,,,,0,"Said, Stacey",,,,,,sxs210216,stacey said,Professionalism and Communication in Business 
BCOM,3300,003,,14,4,5,10,2,2,1,1,,1,,3,,,,,1,"Henderson, Tom",,,,,,txh093000,tom henderson,Professionalism and Communication in Business 
BCOM,3300,004,,1,13,5,12,6,2,2,1,,,,2,,,,,1,"Watson, John M","Ciovacco, Marisol A",,,,,jmw077000,john watson,Professionalism and Communication in Business 
